"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong","anchovy.y","bluecrab.y","bluefish.y","butter.y","calico.y","clearnosesk.y","cunner.y","dog.y","fluke.y","herring.y","hog.y","horse.y","jack.y","king.y","littlesk.y","lizard.y","mantis.y","menhaden.y","naked.y","pipe.y","puffer.y","robin.y","sand.y","scad.y","scup.y","seabass.y","seagoby.y","silverside.y","smallfl.y","spider.y","spot.y","spothake.y","squid.y","strrobin.y","tautog.y","toad.y","tomcod.y","weak.y","window.y","winterfl.y","wintersk.y","Grand.Total"
"11",19872134,3.048,3.048,20.5,20.5,0,7.9,16.5,15,1.524,1987,21,"may","21/05/1987",34,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"12",19872144,6.096,6.096,21,21.5,0,7.7,17,15,1.524,1987,21,"may","21/05/1987",44,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,32
"13",19872146,3.048,3.048,21,21,0,7.7,16,15,1.6764,1987,21,"may","21/05/1987",46,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,7
"14",19872156,6.096,0,21,21.5,0,7.7,16,15,1.3716,1987,21,"may","21/05/1987",56,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6
"15",19872166,7.0104,6.7056,21,18.5,0,7.5,15,14,1.3716,1987,21,"may","21/05/1987",66,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,20
"16",19872170,3.048,1.8288,20,21.5,0,0,16.5,14,1.6764,1987,21,"may","21/05/1987",70,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,40
"17",1987233,8.5344,5.1816,23,22.5,0,8.3,19,18,1.9812,1987,23,"june","02/06/1987",3,"spring",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,69,NA,76
"18",19872317,6.4008,6.096,22.5,22,0,7.3,19.5,18.5,1.8288,1987,23,"june","02/06/1987",17,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,112
"19",19872325,0.9144,0.6096,25.5,25,0,7.3,20,20,1.8288,1987,23,"june","03/06/1987",25,"spring",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,17
"20",19872327,3.048,2.7432,25,23.5,0,7.2,20,19.5,1.524,1987,23,"june","03/06/1987",27,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,NA,NA,21,NA,33
"21",19872330,6.7056,3.3528,22,22.5,0,7,21,19,1.3716,1987,23,"june","02/06/1987",30,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,17
"22",19872337,4.572,4.8768,25.5,24,0,7.3,19,19,1.6764,1987,23,"june","03/06/1987",37,"spring",NA,NA,NA,NA,8,NA,NA,NA,1,NA,NA,13,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,37
"23",19872338,8.5344,7.3152,23,22,0,7.4,20,20,1.8288,1987,23,"june","02/06/1987",38,"spring",NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,3,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,44
"24",19872340,9.4488,8.8392,23,22.5,0,7.6,20,18.5,1.8288,1987,23,"june","02/06/1987",40,"spring",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,NA,25
"25",19872343,4.2672,4.572,22,22,0,7.1,20,20,1.6764,1987,23,"june","03/06/1987",43,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,13,NA,14
"26",19872348,3.9624,5.7912,22.5,22,0,7.4,20,20,1.524,1987,23,"june","02/06/1987",48,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"27",19872362,3.6576,3.3528,21.5,20.5,0,6.8,20.5,18.5,1.8288,1987,23,"june","01/06/1987",62,"spring",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,20,NA,144
"28",19872365,7.3152,7.0104,23,18.5,0,8.2,22,18,2.286,1987,23,"june","01/06/1987",65,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,5,NA,601
"29",19872366,7.3152,7.3152,24.7,19,0,7.1,17.5,22,2.5908,1987,23,"june","01/06/1987",66,"spring",NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,60
"30",19872372,5.7912,5.4864,22,17.5,0,7.2,21,18,2.286,1987,23,"june","01/06/1987",72,"spring",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,322
"31",19872373,7.0104,6.7056,22,21,0,6.7,21,17.5,2.1336,1987,23,"june","01/06/1987",73,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,28
"32",19872377,3.048,3.9624,21.4,21.5,0,7.2,22,18.5,1.9812,1987,23,"june","01/06/1987",77,"spring",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,12
"33",1987243,9.7536,11.8872,23,21.5,0,7.2,21,19,2.286,1987,24,"june","09/06/1987",3,"spring",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,48,NA,58
"34",19872411,3.3528,3.048,24,23,0,7.5,20,20,1.8288,1987,24,"june","09/06/1987",11,"spring",NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,32
"35",19872423,5.4864,6.4008,24,20,0,7.4,20,20,1.8288,1987,24,"june","09/06/1987",23,"spring",NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,NA,15
"36",19872429,5.4864,8.2296,24,19.5,0,7.1,20,20.5,1.9812,1987,24,"june","09/06/1987",29,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,33
"37",19872435,3.3528,3.3528,23,21.5,0,7.3,20.5,20,1.9812,1987,24,"june","08/06/1987",35,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,NA,16
"38",19872438,8.8392,9.144,22,22,0,7.5,19,19,1.9812,1987,24,"june","10/06/1987",38,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,18,NA,21
"39",19872440,8.8392,9.144,23.5,23,0,7.1,20,20,2.1336,1987,24,"june","09/06/1987",40,"spring",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,12
"40",19872444,6.7056,6.4008,23.5,21,0,6.9,20.5,19.5,1.9812,1987,24,"june","08/06/1987",44,"spring",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,NA,95
"41",19872450,7.3152,7.0104,23.5,22.5,0,7.2,20,20,2.286,1987,24,"june","09/06/1987",50,"spring",NA,NA,NA,NA,17,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,36
"42",19872462,5.1816,6.7056,22.5,18.5,0,7,20.5,20,1.9812,1987,24,"june","08/06/1987",62,"spring",NA,NA,NA,NA,1,1,NA,NA,3,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,38,NA,47
"43",19872463,5.1816,4.8768,23,22.5,0,7.1,20.5,20,1.8288,1987,24,"june","08/06/1987",63,"spring",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,NA,16
"44",19872466,7.62,7.62,22.5,20,0,7,19.5,19,1.9812,1987,24,"june","08/06/1987",66,"spring",NA,NA,NA,NA,32,1,NA,NA,1,NA,NA,NA,NA,14,NA,5,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17,NA,75
"45",19872472,2.7432,4.2672,23.5,20,0,6.7,20.5,20,1.6764,1987,24,"june","08/06/1987",72,"spring",NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,15,NA,35
"46",19872475,1.8288,1.8288,23.5,23.5,0,7,20,20,1.9812,1987,24,"june","08/06/1987",75,"spring",NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,NA,NA,35
"47",1987259,5.4864,4.8768,25,24,0,7.7,23,23,2.4384,1987,25,"june","16/06/1987",9,"spring",NA,NA,NA,NA,10,NA,NA,NA,1,NA,NA,1,NA,111,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,139
"48",19872510,4.2672,6.096,24.5,23.5,0,7,23,22,2.4384,1987,25,"june","16/06/1987",10,"spring",NA,NA,NA,NA,14,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,20,NA,53
"49",19872513,5.7912,11.5824,23,22.5,0,6.4,22,21.5,1.9812,1987,25,"june","16/06/1987",13,"spring",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,22
"50",19872514,11.5824,10.9728,24,24,0,7.6,21.5,21,2.1336,1987,25,"june","16/06/1987",14,"spring",NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,29
"51",19872517,3.048,0.6096,26,25,0,6.8,23,21.5,2.4384,1987,25,"june","16/06/1987",17,"spring",NA,NA,NA,NA,230,1,NA,NA,NA,NA,NA,2,NA,2000,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,4,25,NA,2267
"52",19872529,6.7056,3.048,26,22,0,6.7,20.5,21,1.524,1987,25,"june","16/06/1987",29,"spring",NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,72
"53",19872531,7.0104,10.0584,26,26,0,7.5,22,21,1.9812,1987,25,"june","16/06/1987",31,"spring",NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,NA,248
"54",19872540,11.2776,10.0584,26,26,0,7.3,21,21,1.8288,1987,25,"june","16/06/1987",40,"spring",NA,NA,NA,NA,36,NA,NA,NA,1,NA,NA,1,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,51,NA,110
"55",19872542,3.048,1.524,24.5,23.5,0,7.1,21.5,21.5,2.1336,1987,25,"june","15/06/1987",42,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2
"56",19872551,1.8288,1.8288,25.5,25,0,6.3,21,21,1.8288,1987,25,"june","15/06/1987",51,"spring",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5
"57",19872555,6.7056,6.7056,25,21,0,6.7,22.5,21,2.286,1987,25,"june","15/06/1987",55,"spring",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,42,NA,68
"58",19872556,5.7912,6.4008,26,24.5,0,7.2,21,21,1.8288,1987,25,"june","15/06/1987",56,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,5,NA,8
"59",19872559,1.8288,1.524,0,0,0,7,23,22,2.1336,1987,25,"june","15/06/1987",59,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"60",19872562,3.6576,3.9624,23.5,23,0,7.3,21,21,2.1336,1987,25,"june","15/06/1987",62,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,7
"61",1987262,4.572,5.1816,26.7,25.1,0,7.1,23.5,22,1.6764,1987,26,"june","25/06/1987",2,"spring",NA,NA,NA,NA,NA,1,NA,NA,34,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,NA,156
"62",19872614,11.8872,10.668,25.9,26.5,0,6.7,24,22,1.6764,1987,26,"june","25/06/1987",14,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,17,NA,26
"63",19872616,3.6576,3.048,25.3,26,0,7.2,22,22,1.2192,1987,26,"june","24/06/1987",16,"spring",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,7
"64",19872618,7.3152,6.4008,24.7,26,0,6.5,23,21,1.8288,1987,26,"june","25/06/1987",18,"spring",NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,9,28,NA,77
"65",19872623,3.048,3.6576,24.4,25.6,0,6.3,23,21.5,2.1336,1987,26,"june","25/06/1987",23,"spring",NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,8,NA,23
"66",19872626,5.7912,9.144,25.4,25.1,0,6.5,22.5,21,1.524,1987,26,"june","24/06/1987",26,"spring",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,6
"67",19872627,4.8768,4.572,25.3,26,0,7.3,23.5,22,1.3716,1987,26,"june","24/06/1987",27,"spring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,4,NA,10
"68",19872635,3.048,2.7432,24.6,25.3,0,7.8,23,23,1.6764,1987,26,"june","24/06/1987",35,"spring",NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,9,NA,31
"69",19872638,9.7536,9.144,25.7,25.6,0,6.5,24,22,1.2192,1987,26,"june","25/06/1987",38,"spring",NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,3,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,NA,287
