"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",39285.4281491335,58.778184713051,58.778184713051
"Dim.2",15310.7627043984,22.907700914459,81.68588562751
"Dim.3",9566.64776514802,14.3134545279728,95.9993401554828
"Dim.4",1802.55589618765,2.69695325756692,98.6962934130498
"Dim.5",424.034284735664,0.634432833931302,99.3307262469811
"Dim.6",128.05313390805,0.191590905649795,99.5223171526309
"Dim.7",124.243743267529,0.185891360620969,99.7082085132518
"Dim.8",83.4886930005937,0.124914352467057,99.8331228657189
"Dim.9",28.9596632427137,0.0433289521205211,99.8764518178394
"Dim.10",19.3343321813157,0.0289276966498309,99.9053795144892
"Dim.11",16.7197127061486,0.0250157477744792,99.9303952622637
"Dim.12",12.5378695025754,0.0187589456002088,99.9491542078639
"Dim.13",7.86531601817764,0.0117679511086902,99.9609221589726
"Dim.14",7.09408957955481,0.0106140553208455,99.9715362142935
"Dim.15",3.36522752303634,0.00503499578010417,99.9765712100736
"Dim.16",2.64238856193733,0.00395349650734635,99.9805247065809
"Dim.17",1.9589894475301,0.0029310064576802,99.9834557130386
"Dim.18",1.68839777437809,0.0025261518310241,99.9859818648696
"Dim.19",1.37700188860554,0.0020602466403427,99.98804211151
"Dim.20",1.32498759111704,0.00198242373934508,99.9900245352493
"Dim.21",1.14025893642865,0.00170603589024621,99.9917305711396
"Dim.22",1.07698842132264,0.00161137162924659,99.9933419427688
"Dim.23",0.979161042671382,0.00146500398090307,99.9948069467497
"Dim.24",0.772608550225034,0.00115596367955102,99.9959629104293
"Dim.25",0.613120790999477,0.000917340825915729,99.9968802512552
"Dim.26",0.515519686299633,0.000771311724782672,99.99765156298
"Dim.27",0.473492764600507,0.000708431764376625,99.9983599947443
"Dim.28",0.327201350371077,0.000489553056096579,99.9988495478004
"Dim.29",0.221927506316946,0.000332044133760879,99.9991815919342
"Dim.30",0.188826748303687,0.00028251934657364,99.9994641112808
"Dim.31",0.106286961882844,0.000159024731878266,99.9996231360126
"Dim.32",0.0697715734069419,0.000104391033078861,99.9997275270457
"Dim.33",0.0654364091298078,9.79048345404237e-05,99.9998254318803
"Dim.34",0.0312677623128843,4.67822904160209e-05,99.9998722141707
"Dim.35",0.0268939158770699,4.02382162943166e-05,99.999912452387
"Dim.36",0.0257675223585418,3.85529256048454e-05,99.9999510053126
"Dim.37",0.019850372507592,2.96997873472291e-05,99.9999807050999
"Dim.38",0.0059924848585945,8.96585320571076e-06,99.9999896709531
"Dim.39",0.00440164738101289,6.58566941973366e-06,99.9999962566226
"Dim.40",0.00250195182615273,3.74337746867611e-06,100
"Dim.41",3.32573441389067e-28,4.97590686664128e-31,100
