"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41"
"anchovy.y",477.649483823083,67.7079018597392,0.575094467056145,0.380221220356567,-0.00285405694381082,-0.0516368845234,-0.162371335638641,-0.0330029646801118,0.00916965862164584,-0.00158007614131832,0.000238328504390216,-0.00295999565488254,0.00141299074408467,-0.00301956269720203,0.000272311186989595,-0.000545621033272004,0.000129161184962491,-0.000661637891763076,-0.000302053910313914,7.13198676807281e-05,1.21169537926593e-05,6.345287997074e-05,1.30913070428663e-06,1.10618141015575e-05,4.16927897906829e-06,-5.60010916074854e-05,-3.45041661678616e-05,-2.67725444488435e-05,-7.7281693090413e-07,-4.90919260404796e-06,-1.42751883334699e-05,-3.16222590867268e-08,-1.86078976367893e-06,-7.82492561745718e-08,-2.54024936006399e-07,-9.33434158371111e-08,-2.68326163246193e-08,-2.7886109820897e-08,0,0,0
"bluecrab.y",0.108257616084008,0.00502505639723617,-0.00205846001431902,0.00557731716575699,0.0129511697367276,-0.00525583522543573,-0.0186942912247173,-0.00965285592063971,0.0208056316979871,-0.0112681677486533,-0.00203803773760088,-0.00470079423217355,0.00667420516416753,-0.0087987415440862,0.0015581431047349,0.0110320840792114,-0.00210675030006531,-0.022920441607029,-0.022870705202707,-0.00243307470615776,0.0229501181912343,0.0142864251052926,-0.00806186083902976,-0.0197633790381175,-0.0362553927176044,0.224819280882994,0.0950788619118127,0.0608923936122963,-0.000124202567891131,-0.0244097840281152,0.000300909918609873,0.00121589910087578,0.00337364093611349,-0.000236821830990498,-0.000800806935620076,-0.000637862461825163,-0.000137087681841612,-9.0738066783056e-05,7.69570009534172e-30,-2.03735677695179e-31,5.34261324269522e-31
"bluefish.y",0.614113601697903,-0.355226057514677,-0.0529338034738877,0.0154476530226925,-0.293474160558729,-0.0266050709449468,1.05887071371388,-0.00948441458459522,0.236807453537224,0.134573755153286,0.0588660440349046,1.43647556975402,2.53921689315887,0.704872123102355,0.235220303695358,-0.101540057713047,0.0274864592382214,-0.0104198547651808,0.00027721191460514,-0.00885890566155682,0.0188378831997041,0.0291840567397072,-0.000635548651587108,-0.000386774770679256,-0.000808583120458854,-0.000635834295418019,-0.000295157796775299,0.000201781381610958,-0.000370033567553054,5.91412626163091e-05,0.000244132749722728,0.000190516076473725,0.00100809593167344,-3.16187800912274e-05,0.000130583003507333,-2.29228449542837e-05,-8.50236813324304e-06,-4.24229728148281e-06,6.51150020235204e-30,2.16976042435207e-32,4.16363729823305e-32
"butter.y",1.40337354644383,-0.161723088254552,-0.0490801479323816,-0.0956702878561616,-0.130546105031661,0.045383357050886,1.73699740949229,0.309447618918414,-0.157021715658078,0.0685033728100042,0.00760543973147539,-0.663832919849497,-0.662544421620865,2.43422319662222,-0.0135418494882072,-0.0395848870293948,0.0185433022921856,0.050282796174366,0.00188918999095941,-4.41532562211254e-05,0.000817136785385053,-0.00106162320573403,0.0050883272750724,0.00148404949448924,0.00282688003794506,0.000696741139978451,0.000963802772206377,0.00135155182658811,-0.000465073953155602,1.54072638381453e-05,0.000401644335208792,9.24535123502182e-05,0.000232892942887364,-5.35027159331867e-05,-3.66922333280156e-05,-5.96695536260055e-05,9.76578183055791e-06,1.63524997869614e-07,-6.1003832114181e-30,5.80738610074573e-32,5.01536520390132e-32
"calico.y",81.6129366204769,-395.965967558743,0.902202453500752,0.297808036849914,-0.0325565501943062,-0.0614300948185316,-0.0333482271815732,-0.00702287620894149,-0.0015752693362211,0.00371990592505995,0.000784693586608996,-0.00355514254350646,-0.0010688296756836,-0.00200750197684987,0.000414306445910629,0.000463362672313338,-1.43533470755175e-05,-0.00204205237840421,-0.000638222806434504,1.91535035690645e-05,-0.00011942668619867,-3.67375311558367e-05,-7.41365576867363e-05,-6.58684231120286e-05,-2.41183610873485e-05,-2.0759894686353e-05,2.07708257965222e-06,-8.12397559846049e-06,-1.76037830287412e-06,7.83811001736106e-06,5.40522447344556e-06,8.85317339783466e-07,-7.38029435385567e-07,8.72152998290674e-07,1.45593676540331e-07,6.41834182499375e-07,-6.06186545195399e-07,-6.02809941803407e-08,-1.79704099728271e-30,-2.32462690774356e-33,-1.06456494390585e-33
"clearnosesk.y",-0.000877154019948229,0.000659485936599463,-0.000364317326638519,-0.00034918571530492,0.000610661640518197,0.000799982302058254,-0.000469479048622411,-0.000799145809325985,0.00146867308886874,0.000395971259758659,-0.000260349846962776,0.000548547274519671,-0.000481088481645347,0.000221903969419401,-0.00139557942918755,0.000817945138697993,0.000895007895104711,-0.000418874935545849,0.000351544755506806,-0.000222775773715931,-0.000514620620849774,0.000365120121723977,-0.00116321073455665,0.000542387302207151,-0.000645662500222143,-0.000283159920269413,0.000289911342736318,-0.00100925133153467,0.000243097932024605,0.0002628828336178,3.6259592497183e-05,-0.000796477238834207,0.000330553783891428,0.000306165127515256,9.82079960414716e-05,0.000759402655213745,0.000287909315419263,-0.0486959256727572,3.80258296314429e-30,-4.84286110677203e-30,9.94545385006402e-30
"cunner.y",-0.0115827092427143,0.00864573189307859,-0.00507571974419,-0.00438117363026323,-0.0127317280308433,-0.0148559928692285,-0.00604572162839446,-0.000781004970951413,-0.0156645760240568,0.0102380499435939,-0.00387741367830586,0.00737408745697546,-0.0100023392208413,-0.00197528587935555,0.0318022185897847,0.00569961730701168,-0.000232627271903577,-0.0029598432802643,-0.0077293593514125,-0.0135360482602778,-0.00882765533661974,0.00076531995196333,0.0203690207372196,-0.019842977774224,0.00131660993465862,0.0365266569368744,-0.0261103941477291,-0.0614307157028838,-0.205628232149361,0.00547004017458731,0.00498027794756392,-5.38307038085916e-05,-0.000243353558369989,-0.000995112083288035,-0.0011902845931589,-0.000523211079308565,-0.000671200037873498,-1.5443462329057e-05,1.43168563548919e-29,-6.50566950239108e-30,-9.47509554443502e-30
"dog.y",0.0316887719723979,0.0350175992597309,-0.00385010079536038,0.1347307462564,-0.111526265299719,-0.0214951018089627,0.0559226297020185,0.0242561416879303,0.0817242090139612,-0.103912801367227,-0.00708383673017663,-0.0373311092530794,0.16514168597615,0.0235360980362273,-0.00878871322000585,-0.00698017749137834,-0.00380521351997964,-0.0135147345856589,-0.0158589881705446,0.0243804535869504,-0.113750915253583,-0.661955929797346,0.0215884019589794,0.00467588386770408,-0.00323847879526,0.00445872571467731,0.00475734386009078,0.00233960511290164,-0.000435205351687301,0.00147873685504781,-0.00123298693751981,-0.0021082208425612,0.00273936947066245,-8.15124928587764e-05,0.000364982542274263,3.76154623680489e-05,-1.24192087673071e-05,-1.6611109721644e-05,2.04740780172394e-29,1.63690391297476e-31,-1.27670261034305e-31
"fluke.y",0.0085665554415312,-0.00463111226571057,-0.00611434110497548,0.0246894962519966,0.00916506465392123,0.0109176991898673,0.00408558799534605,-0.00223291792426507,0.0526179987786707,-0.0183890156029405,-0.00365428476395212,-0.00266816495163859,-0.000317013416108663,-0.0118673533576665,-0.00502698012574919,-8.76509556134119e-05,0.012520077609195,-0.00421616840014051,-0.0013897828837734,-0.00494912955023316,-0.012219087261066,0.00050152970982005,-0.00390698211111396,-0.00577865492337204,0.018485736473465,-0.0278899156192573,-0.0894744233673099,0.19967992518987,-0.0501650681481824,0.00299907721650118,0.00623285593172358,0.00366944371484443,-0.00173978072897869,-0.0010285604626531,-0.000719265464300586,-0.000872919758645106,-0.000415044717385885,-0.00024560378533128,-1.8149928539549e-29,9.1751272697584e-30,9.07622704058792e-30
"herring.y",-3.76122825629872,3.44851970059817,92.6642593062216,0.288357742189538,-0.281991387547565,0.0819085107015923,0.0256953505653654,0.0288886316585969,-0.00822271852350757,0.015172607184599,0.00386943812788682,0.0187756156621051,-0.0074775341738689,0.00136613456727203,0.000627811144500929,-0.00123480638877308,0.000258862788839942,-1.66081249072959e-06,0.000448508453434229,-0.000782045721457171,0.000180091715874211,-0.00017367089616722,4.87861931153851e-06,-0.000126767221726698,-0.000124923463263683,1.91343843827687e-06,6.25379085215426e-07,2.25844021207341e-05,-7.71510286412277e-06,2.0748307122436e-06,5.45630436426974e-06,6.56162279985843e-06,1.08402636516377e-06,1.24353739849475e-08,1.88476740335128e-06,-4.83458440001825e-07,-3.45810024901236e-07,-2.16301675009793e-07,-7.3285582035358e-30,-8.11303866273052e-33,-2.78051720526347e-33
