"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41"
"anchovy.y",489.584212502448,2.28540692905104,-0.735827848495724,0.0320058774412507,-0.021829344551365,-0.0250969119106417,0.000323769723085338,-0.0259850858057298,0.0413121405842989,-0.0104990260021562,0.00137579241111112,-0.0112202673903546,0.00720069426246396,-0.00204402465176219,0.000456733142523124,-0.00252307478014601,0.000253639629768078,-0.000473453286245151,0.000281753793540325,7.43466666439668e-06,-0.000398169478730604,-0.00029567537468127,-5.51557937776015e-05,2.05681611688367e-05,2.09379456934533e-05,6.37290661780588e-05,2.97227321310621e-05,5.72607110041618e-06,2.29638553776941e-06,1.32523247577577e-05,1.66193506401876e-06,7.45602641789253e-07,1.23909329977027e-05,1.4868054821738e-07,1.98778245787916e-06,7.68075245172926e-08,5.66772757175655e-07,5.39450701603354e-09,2.15503378057387e-07,1.15749142434199e-07,0
"bluecrab.y",0.499836142612891,-0.10466401156791,-0.0797434986103443,-0.0833481325935523,0.0781368801618521,0.290680495363566,-0.10979163048073,0.0785128768213771,-0.539529486194288,-0.346029845705219,-0.0523359242219657,-0.243547338571338,0.0331709077838765,0.772614477194105,-0.199310103616756,2.50076505318823,-0.392837741753681,-0.340341898514206,0.0540374245966956,-0.00449919837561457,-0.0174943393374699,0.0230328720660834,0.00251255017762862,0.00646137507874534,0.00098571458055861,0.0157461707973865,-0.0251249838852357,0.000146811606219236,0.000804458765894967,-0.000275377920560962,0.000322320671977697,0.000274853973468602,-0.000288687783424819,-2.7276825437892e-05,-4.45682647405578e-06,-3.9300193560519e-05,6.60432779542765e-06,-9.20715631416366e-06,5.93306072012115e-05,-7.9851829800648e-06,-7.20227261319253e-31
"bluefish.y",0.377944676342085,-0.166183684502263,-0.0262316579869537,-0.00230247245252888,0.0759309632614979,0.0238722790267558,0.0134175875487746,0.0934662712986413,-0.0906039404145947,-0.0731960194264615,0.00307431672923062,0.335421882332207,0.0755583491623541,0.0368542767407746,0.0158611716249853,-0.0240519073879247,0.00720746827751641,-0.0340879880703633,0.0446300573607982,0.0359671495761761,0.637500782637889,0.464987630333073,0.0378347405130985,-0.0067864550759524,-0.0504472458524126,-0.0172040891750337,-0.00682854410994071,0.00231414488393695,0.00302104541429239,0.00307322930699713,-0.000462737223584052,0.000111569888031794,-0.00154185800203306,9.98001170817633e-06,-0.000158178798488802,7.19520066201918e-06,0.000130031214062405,-3.27863631875075e-05,-0.000138706152484426,-1.17360641674612e-05,4.43491992207531e-31
"butter.y",1.59991816044102,-0.408249611885743,-0.150371697516124,-0.130489279635533,-0.163426349099048,0.489168563131318,-0.119099199977868,0.243804892542289,-1.14887738489996,0.739240826646467,1.00857058022184,3.23023911189458,-3.31365744420706,0.289898013022915,-0.0455478895909158,0.0564594884333387,0.0748730903945233,-0.00712410611769832,-0.0121950908136929,-0.109200357464705,-0.0138775556516874,-0.0118027816293299,0.000308443147662467,0.00127112007790513,0.00508927348761367,-0.000210321367828708,-0.0081095280634335,-0.00117993261624986,-0.000498756483961378,-0.000437368065731228,8.44230776553814e-05,0.000146423140571811,4.62391979949172e-05,3.40498687769417e-06,1.02704490458941e-05,-3.62273628944814e-05,-4.43930339265179e-05,5.53216401140138e-07,-2.60368826967504e-05,-2.27830669256833e-06,-1.39352074188422e-31
"calico.y",3.77373933493833,-296.740617929086,0.686960769409851,0.161890626075556,0.219297255650429,-0.0141551772572145,-0.0116785765017168,0.00637182013832028,0.0444599454787786,-0.0341118012345601,-0.0151839551353147,-0.00402767380971504,-0.00324951312190058,0.00404196085224921,-0.00212865615043675,-0.00160861994126732,0.0021055522818186,0.000232250100002689,0.000457764429056284,5.51364577231891e-05,-0.000426782624402458,-0.000228271935820999,0.000163358734937325,0.000108513405348936,0.000132210087564445,-2.21732868090239e-05,1.70422019137606e-05,4.88524373497124e-06,8.67558497538129e-06,5.32469964014258e-06,3.79966050032078e-06,1.56016837622537e-06,-1.30098432711615e-06,1.38112250377503e-07,9.07392377940689e-07,-4.38356263672473e-09,-2.56875919019213e-07,1.99044191528695e-07,1.57779226547967e-07,8.79989325359739e-08,2.0214050792888e-33
"clearnosesk.y",-0.00107790973822449,0.00129044127568692,-0.000414327695064654,-0.000610593968367994,0.000552673883101987,-0.000214143803189513,0.0018271114028115,-0.000820539008257158,0.00184289085665941,-0.000350887554039806,-9.53467684246516e-05,-0.000256896848819384,0.000175169167847369,0.000196982950189979,-7.75841811376231e-06,-0.000732560668652601,0.000850497087611634,-0.000322100238566315,-0.0017451255634531,-0.000111883211209126,0.000600923295416187,-0.00138718449354288,0.000915167091555741,-0.00210241793291841,7.67015727130555e-05,0.00174791643240172,0.00333800158095606,0.0271356125676758,0.00259815937303274,0.000703306010914441,0.00067430285410323,0.000765675007241523,-0.000261132089496918,0.000178822268224757,-0.00031998959022939,-0.0619875737573822,-0.00689812265190311,-0.000104555606214472,-0.000145552976115523,-0.000611195026631232,2.63805328822538e-29
"cunner.y",-0.00470982804361788,0.0216943600292772,-0.00525256791062162,-0.00847665605773227,0.00582172769070387,-0.00410267685688349,0.000528666504839402,-0.00515783458385691,0.0102643979144919,-0.00348965201382524,0.00273194302486292,-0.00488004829473399,-0.00426340090739737,0.0118365203102851,-0.0493685092518661,-0.0185210458764252,-0.00352788432858934,0.00362098879649296,-0.00479160350853208,0.00381069257768576,0.0109406578180751,-0.0214260797629835,0.00147533891631335,0.0408055789118405,0.00875457776180328,3.50659152342613e-05,-0.0155070259626463,-0.031953319710919,0.236499583252929,-0.0319092827773667,0.0132774848957239,-0.00960822119162336,-0.000121396349721492,-0.000530323717371808,-0.000220880617184579,6.60897926283992e-05,-0.00136572973495602,-0.000126185351853091,2.70018493162093e-05,-0.00369369733966331,1.2014868793996e-29
"dog.y",-0.00832981313555763,-0.0837837011875123,-0.00283716913830052,-0.0117613339955599,-0.0691772277331579,0.0318633483513472,0.00404204222956047,0.000108888558994197,-0.0156705414084508,-0.00926695490433413,-0.0134945362827778,0.0389175703695575,-0.00829214012288584,-0.0270045581006875,-0.0157004885116534,-0.040132098711693,-0.103915629375046,-0.00422518559959753,0.048281423331207,-0.0287898941298187,-0.0566025571313306,-0.0441402796668849,0.00260444005234294,-0.0372718238331636,-0.539474147343439,0.0506215255849901,-0.0328796738251858,-0.00786063622724226,0.00223121298242306,-0.00388513828329147,0.000687774964238747,-0.00246319199571753,-0.000810006274140939,0.000222048216310574,-0.000308079652349197,-0.000188881946477884,-9.35206629185767e-05,-1.53875988165467e-05,3.39252070120204e-05,-7.82363808149476e-05,6.63479289288872e-31
"fluke.y",0.0105548609548752,-0.0212226733534482,-0.0158197158236013,-0.0204801389080426,-0.0357534256805221,0.0555906046404418,-0.0251535742950131,-0.00210696274482734,-0.0370107475668564,-0.000699095066461865,0.000683468933302473,0.0951705124249402,-0.039263582075272,0.0540897046722758,-0.0285410488361906,0.101143338142439,-0.0317906166198369,-0.00256361763496157,0.0151596412843085,0.0308802811317748,0.0634629166794146,-0.0517953892127655,0.0440600119450002,-0.0660837653198283,-0.00951477273018562,0.207359171415044,0.40268084677693,-0.00739981894290991,0.00975044848171858,0.012256526578894,0.000625215021684484,-0.000456879288837798,-0.000581551962353296,0.00014033798176438,0.00042033759214267,0.000355356442311209,0.000334068555682546,-5.18124663354449e-05,-0.000365683406762675,1.29524968209148e-06,7.28342549201123e-30
"herring.y",2.68337887496663,1.65061294302204,134.203297154542,0.118065005743977,0.562420399155497,-0.0212317936743134,-0.0424578582008616,0.0170870490591562,-0.012483024464681,0.024188542483052,0.00786794975988385,0.00332751939628202,-0.00220436735729013,-0.00511253033972332,-0.00332406992739723,0.00306190156754242,0.00250971579951279,0.000166425740209623,0.000299266117993934,0.000252901602576797,-2.19239856157487e-05,8.44439295800048e-05,-2.57967771017319e-06,2.11976913555068e-05,-0.00011139027517059,7.97824354460037e-05,4.25879296360394e-05,-5.75577739707083e-06,7.36345252673698e-06,-7.6540116068708e-06,-1.84273805125694e-06,7.91232105795097e-06,-3.82247226289014e-06,2.0937077327891e-07,-3.05981697085584e-07,-2.44491973346247e-07,-2.90880627431019e-07,2.15843411928929e-09,2.55647225262271e-07,-1.07684321554479e-07,1.52996552358022e-33
