"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41"
"anchovy.y",18.3019491779497,18.5622440640907,117.416824518063,10.8737245865162,-0.151732683273944,0.0790547424571433,0.0401257512987252,-0.0182816935418638,0.00659663654549269,-0.0143402113993574,0.00490350814222112,-0.00406429969433281,0.0127156385925797,-0.00359776198009043,0.00543497033531576,-0.00310832317200844,0.00170183846998149,-0.000164482654568439,-0.00186130210924931,0.000880349143144157,0.0003588277682426,-0.000235268706207829,-0.000145270395076654,-6.63334657316619e-05,0.000103498008761393,2.928208165555e-05,2.92129624056965e-06,4.07193159178647e-05,5.10087233001054e-06,1.02686948128746e-05,1.04072711993683e-06,3.87382954451379e-06,6.47520599692417e-06,1.36528903819656e-05,2.66906501286228e-06,9.57600053455356e-07,1.237588690764e-06,1.4954816145328e-06,7.90714122030856e-07,7.30675292725756e-07,1.37441701397413e-06
"bluecrab.y",-0.000297976432999207,-0.00433059128057295,-0.00422333374825627,-0.00268642789097865,0.0501247263734789,-0.0065133524136659,-0.00501319974553347,0.00577940131785877,0.0204967596657695,0.000840275792488724,-0.00501992380864416,-0.00145814064355887,0.00102744003488966,-0.00288307603323219,0.00656457337909716,-0.00758002945661952,-0.00405319234003794,-0.00362294704047792,0.00350611310523631,-0.0170269252721879,-0.00416903696520825,0.00889420349266974,0.00764280621318005,0.00318151848549792,-0.00429135468662452,-0.00670610004182754,-0.00346798446325043,0.00123523480305431,-0.00297294656780302,-0.00708410902638035,-0.00312402732465882,0.0103601890697101,0.00792560210872018,0.131973932775805,-0.031323927443177,0.0201953303622194,0.0499981503611213,-0.000118553470419842,-0.00374174108571402,0.00104786364738624,-0.000106796639397375
"bluefish.y",-0.00194687450369783,-0.00104110640006863,0.00370697400944012,-0.00910262803356383,-0.00207483523075278,-0.00155074127545836,-0.00494108109158408,0.00171504503370606,-0.00354037552894719,0.00159680431205543,-0.00515480839024711,0.00255459507864963,-0.00703753618141455,0.00307417984005406,-0.00475803082322022,0.00457897659160223,-0.000892273934389843,0.0138536866437548,-0.00919111026521752,0.00575457190479342,-0.00593464081313713,0.00240711076146774,-0.00773536641720377,0.00491904257798592,-0.00658220982762843,-0.00498740048799527,0.00662914985312046,-0.00757155678209109,-0.00326138747764992,-0.00207117978966494,-0.00453754232974615,0.000814294969078222,-0.00452040227738638,-0.00147700663878771,0.0175635103751205,0.11395475367564,-0.0312685813362845,-0.00183490053285405,0.000345985064252029,0.00020749884428325,0.000225483659322716
"butter.y",0.598096305232969,-0.185703828881803,0.547141686182549,-0.372518058191242,-0.153139196264671,-0.469544849080788,-1.3314009630784,5.71493396694834,-0.588778310749114,-0.579729967417371,-0.0813073691571932,0.252504723888274,-0.186712670997962,-0.214642553568903,0.128140820374073,-0.0704723129364601,0.0154267995562301,-0.0146711968055849,0.0147552084916109,0.00296135548188931,-0.000584679755450662,0.000478136963891653,-0.0047901299666622,-0.0046339397787418,-0.00665917326454084,0.000447220958996899,-0.000804911014360462,3.17448497304403e-05,0.000257199627467538,-0.000607759511364545,0.000150210705179059,-0.000106909166132261,-5.57578975076405e-05,-0.000115280970926873,8.04502030925057e-05,-5.44691246226302e-05,-1.71095979598121e-05,-4.16239091463912e-05,-1.26713114276048e-05,-5.86592501235851e-06,1.59653356519553e-05
"calico.y",2.32351510189947,-1.09715032993754,-0.745623739540813,1.43862211097731,1.97257323178369,14.930950631098,0.0612519598291071,0.206595603915505,0.148872538284365,0.0166397950835402,-0.124434456406617,0.0353356295049198,-0.0285121226884569,0.0504774916868671,0.0801828211158963,-0.0108733805030876,0.00994817644166747,-0.0311119747039624,0.00544314532652031,0.00747187683987369,-0.00250482576145901,-0.00110285586619765,-0.00125823449996753,-0.0015240752676851,0.000134578759334164,6.86177607843201e-05,2.5005922693577e-05,0.000376555582664872,0.000214995313081055,-0.000709887578547505,-2.84056031925908e-05,0.000102556793543557,-0.000190565054984881,5.49182669941566e-05,-4.12304998156607e-05,2.47066510146382e-05,-8.66779703271816e-05,-1.94016872215569e-05,5.29341069151125e-06,-1.1545538388765e-05,1.05721707068331e-05
"clearnosesk.y",-0.00104073943780529,-0.00159784626299559,-0.00195279981788477,0.00197526414946087,-0.00106263210137656,-0.000425221236112574,-0.0019349660735413,-0.000642604249919275,-0.00153257454026914,-1.41251037739273e-05,-0.00196747710505311,-0.001155973944829,0.00322600056734716,-0.00143204675417927,-0.00458911404591169,-0.0261206304769093,0.00662819671370625,-9.18937437064389e-05,-0.00215098296473989,-0.00842767634929103,-0.00736626834382568,0.010019194689797,-0.00266093835164465,-0.00143041402815182,0.00489511248107315,-0.0675236590125804,0.0156814231320167,0.0515926832991926,0.00121618877081124,-0.00242421568328804,0.0116389403696813,-0.0195218041524866,8.77789727104497e-05,-0.00448118981193725,-0.00710218112945202,-0.00162759759774479,-0.0103228128772812,0.00115236052262999,-0.0476858378533625,0.0365050389450538,-0.000870267887474423
"cunner.y",0.902683149059738,-0.0649689510457423,-0.308021510266335,0.0619221943379895,-0.016669895091769,-0.162850119804644,0.204837460796243,-0.62226993380852,-0.507904525977616,-3.81361463802977,-1.7987611898663,0.0682781010327768,0.324493722629334,0.445552861066812,-0.0201449981719427,0.0623705876121996,0.495993582291145,-0.17673015475347,0.0642276321884324,-0.0204663373589278,-0.0889166811431987,0.0273487845296796,-0.0135252411405919,0.00157370159745054,0.00323617003642986,0.0034677604366965,0.00115622422731329,0.00222864200328132,1.94974869250881e-05,0.000801492253392984,-0.00113456488510444,0.00240474973356234,-0.00105540693477749,0.000293137653965555,0.00188796242207257,-2.17206356606695e-06,0.000493193028008061,-3.79057380834471e-05,-0.000111604724713993,-1.61518842427077e-05,8.26401349648685e-06
"dog.y",0.0209046630811319,-0.0311636770446393,0.0108432129325297,0.00864355411513329,-0.027815344413738,-0.0442097470078208,-0.0130968808896941,0.016477808676419,0.10217583937304,-0.00309355817914729,-0.088449776571483,0.0937517939890303,-0.104813805986601,0.0138538370426828,-0.0565224308602025,-0.107298240929165,0.0928619073649476,-0.0677194445891759,0.0229132657223889,0.0650406506599671,-0.11588630804177,-0.44083551122609,0.458678966369256,0.070411347599788,-0.00840790543835927,-0.0134886555570738,0.00641241819772082,-0.00170011228473266,0.0028476526012774,-0.00438009090258703,-0.00939177379994164,0.0108605771890755,0.00689228509132066,-0.00145593884058897,-0.00120129854143654,0.00086811993392987,-0.00109258125038034,-0.000140519336894104,-0.000503920749543768,0.000129747476719128,3.22610625990916e-05
"fluke.y",0.267983416434514,0.0194877300955151,0.192042828122319,-0.088379309380352,-0.0303106085544424,0.062919159044257,0.0728335209293401,0.0366796232088742,0.0632429989084663,0.155451882514649,-0.0792222179770455,0.0997935048574544,-0.16720249324252,0.0979190915552032,-0.175515943721249,-0.223586326078635,-0.133160205333943,-0.139323379718078,0.165327381594766,-0.983253303403543,-0.0917628213531023,0.0669706921804115,0.0742369933530606,0.0271883426461119,0.0148119433497432,0.00704091768542409,-0.00545915447881361,-0.0027725603709109,0.00157757265874304,-0.00109915415161661,-0.00037354276470034,0.00223845025487468,0.00166899084924205,-0.00275301079721364,0.000465392320789515,0.000583982186341384,-0.00143619996241912,-7.57226384588325e-05,0.000245734700375615,-8.26124032820968e-06,-7.99541597665577e-06
"herring.y",-9.70510435237976,143.502223462491,-14.4597181141629,-4.98630512085024,0.174455046337733,0.111655771660889,-0.00756707148551546,0.00877373042828281,-0.00250989066365262,-0.00562021001209171,0.0045533637285448,0.0024573589780014,-0.00538138650626234,-0.000215425427657757,-0.00182484116710356,-0.000322730203070234,0.000665279744958831,0.000192359713105458,0.000142083602552333,0.000348211025674867,-6.69882088197108e-05,0.000703707447425897,0.000637562560170045,7.71712539022204e-06,1.91641357612981e-05,4.00154335692976e-06,1.98108870045675e-05,2.38148111375281e-06,1.17057857219426e-05,-2.96922564012437e-05,-3.25206377678322e-06,-6.59102943427135e-06,-3.21774039641433e-06,2.58679617833699e-06,2.15235150994714e-06,-9.32515434928483e-08,-2.08427659948467e-06,-5.20399535366625e-08,2.02749069936256e-07,-4.58093575287367e-07,-2.71890253978515e-08
