"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",128105.397477698,94.3914829400478,94.3914829400478
"Dim.2",2792.50111494871,2.0575895047485,96.4490724447963
"Dim.3",2356.1078188922,1.73604325321729,98.1851156980136
"Dim.4",1116.17226222085,0.822425573956913,99.0075412719705
"Dim.5",777.006609313114,0.572519250174854,99.5800605221454
"Dim.6",386.924059904755,0.285095995318636,99.865156517464
"Dim.7",66.5900798847485,0.0490653517585933,99.9142218692226
"Dim.8",32.2925663623673,0.0237940265351771,99.9380158957578
"Dim.9",25.7042735995801,0.0189395962288277,99.9569554919866
"Dim.10",12.1608816521369,0.00896046283454571,99.9659159548212
"Dim.11",11.7687481459248,0.00867152837986528,99.974587483201
"Dim.12",9.99791425281624,0.00736673060785795,99.9819542138089
"Dim.13",7.19618738071537,0.00530234331850409,99.9872565571274
"Dim.14",2.79273709020171,0.00205776337762588,99.989314320505
"Dim.15",2.66320617315623,0.00196232153374388,99.9912766420388
"Dim.16",1.88469340693933,0.00138869250688134,99.9926653345456
"Dim.17",1.54992397581156,0.00114202543688027,99.9938073599825
"Dim.18",1.48480362446118,0.00109404302041253,99.9949014030029
"Dim.19",1.36561707982305,0.00100622318677241,99.9959076261897
"Dim.20",1.27946725820026,0.000942745694191261,99.9968503718839
"Dim.21",1.02556166718225,0.000755661264223105,99.9976060331481
"Dim.22",0.811226861282981,0.000597733647020078,99.9982037667951
"Dim.23",0.791012319539136,0.000582839032041133,99.9987866058272
"Dim.24",0.589696088760522,0.000434503849158597,99.9992211096763
"Dim.25",0.502911614918478,0.000370558727849025,99.9995916684042
"Dim.26",0.267230287974828,0.00019690242304452,99.9997885708272
"Dim.27",0.0879300480446946,6.47892110195694e-05,99.9998533600382
"Dim.28",0.0580886754732435,4.28012896247967e-05,99.9998961613279
"Dim.29",0.0382458603490698,2.81805727607626e-05,99.9999243419006
"Dim.30",0.0343303097268923,2.52954903440088e-05,99.999949637391
"Dim.31",0.0222952658166661,1.64277481231347e-05,99.9999660651391
"Dim.32",0.0198576509705712,1.46316483124328e-05,99.9999806967874
"Dim.33",0.0145443495514571,1.07166657267463e-05,99.9999914134531
"Dim.34",0.00983384285053069,7.24583841069286e-06,99.9999986592915
"Dim.35",0.00181957081284794,1.34070843790205e-06,100
"Dim.36",1.23527069534649e-27,9.10180484678163e-31,100
"Dim.37",1.23527069534649e-27,9.10180484678163e-31,100
"Dim.38",1.23527069534649e-27,9.10180484678163e-31,100
"Dim.39",1.23527069534649e-27,9.10180484678163e-31,100
"Dim.40",1.23527069534649e-27,9.10180484678163e-31,100
"Dim.41",1.23527069534649e-27,9.10180484678163e-31,100
