"","eigenvalue","variance.percent","cumulative.variance.percent"
"Dim.1",49008.6494202442,58.5131629559414,58.5131629559414
"Dim.2",28808.4390400232,34.3954160744302,92.9085790303716
"Dim.3",2861.88171683112,3.41690198033484,96.3254810107065
"Dim.4",1990.56702107573,2.37660849374099,98.7020895044474
"Dim.5",903.195824850316,1.07835749619254,99.78044700064
"Dim.6",55.3822046099877,0.0661227763168045,99.8465697769568
"Dim.7",38.6045535543184,0.0460913442767128,99.8926611212335
"Dim.8",29.8980006167587,0.0356962822448765,99.9283574034784
"Dim.9",18.781095099103,0.0224234148670683,99.9507808183455
"Dim.10",16.8383251576865,0.0201038730002188,99.9708846913457
"Dim.11",4.66979713803104,0.00557543625750129,99.9764601276032
"Dim.12",4.09963286432394,0.00489469692977563,99.9813548245329
"Dim.13",2.85043262947828,0.00340323250929456,99.9847580570422
"Dim.14",2.04922365607116,0.0024466407285105,99.9872046977707
"Dim.15",1.59545381217611,0.00190486883447917,99.9891095666052
"Dim.16",1.38615053420977,0.00165497423514343,99.9907645408404
"Dim.17",1.33588602990499,0.00159496166254498,99.9923595025029
"Dim.18",1.20049548637551,0.00143331409563688,99.9937928165985
"Dim.19",1.0103756623479,0.00120632330164273,99.9949991399002
"Dim.20",0.877977161122573,0.00104824804005186,99.9960473879402
"Dim.21",0.661929559402358,0.000790301153629948,99.9968376890939
"Dim.22",0.500258876544188,0.00059727679725234,99.9974349658911
"Dim.23",0.465742739612786,0.000556066758437387,99.9979910326496
"Dim.24",0.426488525226881,0.000509199761075873,99.9985002324106
"Dim.25",0.301107770475045,0.00035950323564372,99.9988597356463
"Dim.26",0.269531524757604,0.000321803237111659,99.9991815388834
"Dim.27",0.214985713039584,0.000256679059902601,99.9994382179433
"Dim.28",0.137965392719606,0.000164721770585012,99.9996029397139
"Dim.29",0.106669675918567,0.000127356705465593,99.9997302964193
"Dim.30",0.0768656815744411,9.17726606403258e-05,99.99982206908
"Dim.31",0.0569177929032212,6.7956169587138e-05,99.9998900252496
"Dim.32",0.0452948432536477,5.4079118190711e-05,99.9999441043678
"Dim.33",0.0152281224793924,1.8181394971918e-05,99.9999622857627
"Dim.34",0.0128924581171323,1.53927625354801e-05,99.9999776785253
"Dim.35",0.0117497809535579,1.40284797839819e-05,99.9999917070051
"Dim.36",0.00519656869203266,6.20436747973405e-06,99.9999979113725
"Dim.37",0.00174936382679493,2.08862745407954e-06,100
"Dim.38",4.52641896249185e-28,5.40425197372903e-31,100
"Dim.39",4.52641896249185e-28,5.40425197372903e-31,100
"Dim.40",4.52641896249185e-28,5.40425197372903e-31,100
"Dim.41",4.52641896249185e-28,5.40425197372903e-31,100
