"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41"
"anchovy.y",9.79833636864205,121.557457419514,0.271841352840014,0.00803918643740761,0.336993930130606,-0.185980889852397,-0.163518928278428,0.020681469165345,-0.045950165203893,-0.00636627344449732,0.00932072536135679,-0.00431860828481956,0.00100952844503398,-0.0068976393555858,0.000229437439652134,-0.000531560193563106,0.000547217162994547,6.7558156837061e-05,0.000124821533519551,0.000208686510713048,0.000273653738557558,-0.000514476703786695,-0.000457325277659587,-4.28375571465454e-05,0.000342924539917584,0.000230790510289501,-7.23369833042813e-05,-0.000131224772342434,-8.71113635798596e-06,-1.73387326418252e-05,-3.02391000060345e-06,-1.06135533372634e-05,-6.28565652262995e-06,-4.57245800117181e-06,-4.31208272297443e-06,-1.75451006363349e-05,-6.12806507475573e-06,-1.84774412852995e-06,0,0,0
"bluecrab.y",0.0487845004657256,0.16634575914397,-0.00629538362176453,-0.075236391525642,-0.123086123502489,0.0330272826233983,0.136197176298959,-0.0141399011502619,0.0677837278890617,0.03656840109245,0.0184218968194011,0.0562182315172643,0.0154343236966612,-0.0256562181451552,0.098642433331068,-0.158528961221172,0.0510679554659045,-0.00785923620210943,0.00367928906062917,-0.0618868198096025,-0.0344273533777204,0.301229600251561,0.478125534850188,0.0320239750799514,0.0362544873322404,-0.107868281613358,0.0264550352218137,-0.0862805626780818,-0.000437586330924031,0.00540137992877093,-0.00105197750181963,0.00269844189328809,-0.0006251133936737,0.00119343571997041,0.00136258620005969,0.000500304375178304,0.000228570990971718,-0.000146238009483472,8.19582146521264e-31,-4.51501950360375e-30,1.07862864640388e-29
"bluefish.y",-0.0681715396240107,0.0659232421412426,-0.0907310047605252,-0.0538282528096493,-0.132314543208263,-0.0194831147551954,-0.151299792558098,0.034801652651074,-0.0823663168355373,0.144814111118229,-0.0519407371248725,0.0155008066657487,-0.077562676249738,0.283649146257396,0.0983786759193649,-0.0629135348847704,0.784801779949804,-0.303090138603032,-0.427242393650372,0.057853329084959,0.0326794608737989,-0.0389298840949764,-0.0125086964837692,0.00318799849144617,-0.0175403476821723,-0.00520283339365152,0.0141075984465846,0.00872242300920133,0.00521294522752464,0.00368925467471481,-0.000323671708315078,-0.0010432691696767,6.04947369838683e-06,-0.000209013854062061,-0.000944213661763185,0.000374728865648686,0.00024202042627941,0.000212284384090827,-3.97885069278491e-30,3.66259379501359e-30,6.28996636334238e-30
"butter.y",0.0589095842915128,0.546009559065702,-0.014227377707925,-0.191363904473224,-0.0825503177234169,-0.0273727235424382,-0.0527906175933892,-0.234882844846223,-0.297280872809754,-0.0110200417382837,-0.0940614957541636,-0.065774667861027,-0.242276173069533,1.44963437839137,-0.156716032028825,0.0552023285363842,-0.143019009875731,0.0654103048668032,0.0602302583191115,-0.0167678848251524,-0.0412387288882628,0.0174085154326832,0.0121242299944254,-0.0127102025943919,0.00116954812654147,-0.0179590649048529,0.00628332749254429,-0.00859575982696623,-0.0029505140607518,5.27206354913791e-06,0.000951897996659453,0.00131367750261567,-0.000317098578406794,0.00031690529204213,0.000183926044940967,1.4756010808319e-05,1.06442220941605e-05,-0.00015697827016719,4.68299665437952e-30,-1.73386101668485e-30,2.27542243038941e-30
"calico.y",-344.491436237852,3.44765707580964,-0.150374974179171,-0.0546756169628784,-0.055961893862611,-0.231876796701864,-0.05176135088135,0.0168238852701851,0.016999903670006,0.00320044175275756,-0.00867264375458678,0.0126238063748442,0.000751651897681558,-5.36859578307108e-05,-0.000585834035219983,0.000425407535500221,-7.64516926593857e-05,0.000493439739043013,0.000185119382561982,8.11441214131473e-05,1.18979140683616e-05,0.000179771638452251,7.87049308138434e-05,-0.000143763026291583,2.31351028006675e-05,6.87944780252082e-05,0.000109123550240937,1.40190914776304e-05,1.65776783533181e-05,-1.27189394977352e-05,-5.346391703528e-06,6.94849445027567e-06,-5.67328881482547e-06,1.29309888742228e-06,-2.62439863773116e-06,-2.53993370443796e-06,7.86435778022046e-07,-1.83859521186012e-06,2.78658137166373e-30,-9.3691233324332e-31,7.56838837856569e-31
"clearnosesk.y",-0.00715213887232642,-0.00436221326552021,-0.00186765487950434,-0.0033722545885106,0.012742318148986,-0.0133959714604737,0.0190753264370737,0.0189856499339253,-0.0118092974694685,0.00246396090314135,-0.00404102296386255,-0.00732916443986058,0.00497532920098009,0.00700515435479749,-0.00209000874247584,-0.00121760751870007,-0.002227795493523,0.00956577550040998,-0.00143235105907721,-0.00673586814317341,-0.0075292531750287,-0.00249401763936003,0.00496287221136423,0.0030592542342799,0.00315776056170135,-0.000608289448661119,0.00414992048290864,-0.00161547377846018,0.0321396792013388,-0.00171528621019065,0.00685325666188414,-0.131618783020155,0.00450558762583201,0.0546284244942839,0.0233250287193542,0.00213386805667151,0.00137677003616369,-0.0119937994571666,-1.5104921517707e-29,-1.83664639933373e-29,3.91002504030978e-30
"cunner.y",0.00144420537230981,0.0156891503277229,0.00049372955814495,0.000743255494513506,0.0100507774654426,-0.00547784176896512,-0.00197949462927171,0.00578203485182866,-0.00149212786995882,-0.00130776822138733,-0.00278463964434159,0.00431193055969802,0.00335346243072699,-0.00319513017146231,-0.0111877754869398,-0.000330426454760077,-0.00326970313475685,0.00309139433608754,-0.00120681390266002,0.000293656181336511,0.00398949578391314,-0.000477851840111293,-0.00458773544417323,0.00615187047822138,-0.00295107556835503,-0.00241249695093278,0.00532860983441942,-0.000425961647480275,-0.00417549807407954,-0.00324675730063641,0.00232984461707012,0.00425795694463191,0.000481477549482138,-0.00196677816199131,0.00324888503998957,0.1019281513484,0.0442935922288375,-0.00205323194066337,3.98966659678488e-30,-1.46500578248016e-30,1.68811635993735e-29
"dog.y",-0.115575215975652,0.0533296491223309,0.135221059378109,-0.172208513682575,-0.235675951740227,0.0382407940081071,-0.212409833569049,0.162694482423661,-0.0757304907263179,-0.208271082970859,-0.0548696418942772,0.106895102932571,-0.0780160812986671,0.00869607566516628,0.0954931115666355,-0.180588612036774,-0.574551486071424,-0.51267447893404,-0.487998210536998,-0.112444419575942,-0.0229130707905832,-0.0805249824307342,0.0281633898667408,-0.000223003186080396,0.00580072541885832,-0.00501919232979702,0.00234094849452667,0.00815489132848935,0.0025921434200652,-0.00122948279316735,0.000605879980987628,-0.000361442997488639,-0.000245050537475995,-9.32884654550785e-05,-0.000680993770175906,0.000313112709882058,-0.000433920570693228,0.000125411173310022,-1.96339842083835e-30,-2.10201605250549e-30,1.54437178051354e-30
"fluke.y",-0.0515124105312217,-0.031472508751025,0.0777612823749805,-0.049598758170772,0.0492808011880253,-0.0555821468422401,0.0390575059610411,0.0240193761505762,0.00241978320849539,0.00834511900344837,0.0804386632248833,-0.0287559454178968,-0.0208775526115085,-0.0556014096235256,0.0169185186635012,-0.0193469416233427,0.12666329655706,0.0452357632090305,0.0647829600180301,-0.306299559447236,-0.611148965710314,-0.230810970516879,0.055427201627354,0.00822591159951805,0.0407555112277123,-0.0409171061346762,0.00292011004792858,0.0345674404884941,0.0170803053656772,-0.0039893414544077,0.00134151020504619,0.00458230066069966,-0.00157659742432996,0.000402901840775311,0.00268155858131771,0.00031967929157971,0.000468942354980421,0.000235711975866619,5.95172421946172e-31,8.14980749694124e-30,4.15644756779665e-30
"herring.y",-6.8839983916792,1.08101654888877,-1.18050428231548,1.69574994857686,4.14993657780208,10.9862916762354,1.75954503337669,-0.141190713739503,-0.455406097532781,-0.109235996437263,0.247176060347568,-0.0563319883799766,-0.0104127050507442,0.00730009627522099,0.0045226129876208,-0.00090411300541235,0.00219930824113698,-0.010461831260094,-0.00144431533957366,-0.00384942720348986,1.86770235019631e-05,-0.00161300810049569,-0.000391145547036471,0.00208724379262092,7.71648240402728e-05,-0.00146582987156207,-0.00137512196298961,-0.000178797855825933,-0.00114569850620982,0.00024804122451557,6.30641462212726e-05,-0.000148230781372038,8.84290767770376e-05,5.40982216088355e-06,6.64077783131615e-06,3.79810906614092e-05,-1.63661365251673e-06,2.58611003370708e-05,1.54797492001701e-30,-4.08622920588989e-30,9.73462836365639e-31
"hog.y",-0.0763115582826278,-0.0101321816459786,-0.00132434781778422,-0.0529064240298764,-0.139843811894092,-0.00912395724430657,0.0352903569285507,-0.0259216334572572,-0.0258211906618603,-0.0535375042320658,-0.0192428920412051,-0.00387928269516985,-0.0484199759126752,-0.0134935241731965,0.0755152078828408,-0.132216731025628,0.0125464451746066,-0.0538349611570998,0.0824907995287588,0.00237475811337688,0.0729663209702799,-0.00822127312813268,-0.193044632687643,-0.000840407150547843,0.222963268451837,-0.374764715487595,-0.0213940219265999,-0.0487462898863718,0.0122980057131746,0.00626115635851634,-0.0035340671262698,0.00093486105660086,-0.00123475244794461,0.000658834202919825,-0.000188123214532518,-0.000232452977458679,2.37336230250818e-05,-0.000419286651593598,1.23752362426137e-29,-4.00816403365504e-30,1.51679841132161e-29
"horse.y",-1.06390600019426,0.0645570672767212,-0.0841566282274403,-0.398002427604692,-0.605297104799257,0.0103560388924409,0.485790759376964,-0.18142686315387,-0.795553082196435,0.256104887395662,-1.1689587850172,-3.49764175111138,0.0201750267711549,-0.0428613413737638,-0.0119144307150815,-0.0106953129882143,-0.0129928123572386,-0.000201164720583579,-0.0297700094258119,0.000272720661969421,0.00315235799860848,0.000180257722746884,0.0111644719483864,-0.00452780424183603,-0.000916534302367366,-0.00408638535654652,-0.000301016581752542,0.00181715048348184,-8.76907597399543e-07,-0.000722957140196529,-0.000530961951879027,0.000180470476058997,9.40290856492094e-05,-0.000459018141763396,0.000350009756252069,8.17755993035648e-05,3.43689498448125e-05,0.000119462666950273,-4.40566939260392e-30,4.64046751835884e-30,-1.96726458655883e-30
"jack.y",0.0243464635873094,0.0285785657972742,-0.0168551205342215,0.0220829826835126,-0.00979448260717592,0.000768329190333766,0.00430205597023188,-0.018589373719472,-0.0085017096485516,0.0153328074550295,0.0103572308241158,-0.0318582295628228,0.00898850859833628,-0.0203690774844755,0.0350549232576587,0.00944941310994709,0.00943717234124277,-0.0685762414019057,-0.0777750345786228,-0.146100540722294,-0.243692174666209,0.50841912722623,-0.271153989282109,-0.0454482509803007,0.0311935744821053,0.0832018985987666,-0.0082516439551521,-0.0256468403147634,0.000527922841111604,0.00168346980468878,-0.00015349910415269,-0.000767937273800545,-0.000188185418774836,-0.000243547744715656,-0.000691835763844102,0.000200935710140152,8.70455539162769e-05,-0.000267007611344419,3.46632179289132e-31,3.94419749425344e-30,-5.800261832508e-30
"king.y",-0.0677867712071988,-0.0047452787366157,-0.0540725155279521,0.0186367120722369,0.002898774374222,-0.0542289388866355,-0.037641796393503,-0.00425657645947597,0.0172440647228206,0.00584645273494902,0.0100087617855304,-0.00550897580986462,-0.0119557264904863,0.0113579995126575,0.0209469947157929,0.0193568705121777,0.0176528486020269,-0.0152261083603749,-0.0125714483375469,-0.0270930703560702,-0.0311231442125297,-0.0245725541003372,0.000130247849448121,0.0077833084199451,-0.15244250979734,-0.0357812543869611,-0.360849617619714,-0.127619952217722,-0.0254314639712729,0.0189047687573469,-0.00260602817931702,-0.00378704396358787,-0.00114664773797368,-0.000961472551699719,0.000174263290451562,0.00107288993092235,0.000258321235189486,-0.000300536128382134,7.19037661160879e-30,-1.04698072861897e-30,2.06553553879126e-30
"littlesk.y",0.00270662519352704,-0.00571186253090713,-0.00075874655255692,-0.00525361572636331,0.00678132041938246,-0.00184627813186221,0.00248228120918513,-0.00490613903673373,-0.00708273650136118,0.00122469201501982,-0.00382867617701877,0.00235835642079255,0.00701791935408646,0.00220380487017154,0.00119894844056016,0.0029131910820282,-0.000553700386276212,0.00565600740866165,0.00314111916970917,-0.0072920746393544,-0.0111306684914927,-0.00177399629720201,0.00824995422876195,0.00147807694817342,-0.0043438952833799,-0.00792433722001246,0.00722043964494484,0.000622840442473766,0.0064483874829608,-0.00271667143994483,0.00503797211619792,-0.046682305809795,0.0045853726032057,-0.0752376462619539,-0.0398731249374741,-0.000452241633490941,-0.00125863264742873,-0.0540238938519301,-1.03138440750043e-29,-5.04380769933187e-30,2.42390130621547e-29
"lizard.y",0,0,1.15757760307156e-28,0,0,1.58266172616755e-22,0,0,0,2.41674309773016e-18,0,-3.15816793764537e-18,4.00938023319149e-16,4.19635263540544e-17,-1.55943776326378e-17,-1.7267601555533e-16,-2.79024285422725e-16,-7.74067673770173e-17,-6.32702765068937e-17,0,-2.08488433392009e-17,1.82755617044717e-17,-2.08544932196341e-17,1.78954137053143e-17,-9.5502936631735e-17,-2.62747333325785e-17,-3.99156915509843e-17,1.07945022534623e-17,-1.06443209406299e-16,0,2.49484143382064e-17,-4.51520628821096e-17,6.93270839095182e-17,-1.83613898366804e-17,4.62646732164306e-17,-1.56040144276476e-17,1.02915726562799e-17,2.45335577784766e-17,1.60991753873236e-14,2.29080546875796e-14,1.88385903049987e-14
"mantis.y",-0.343952018279346,3.89013518452508,0.445571781653362,-3.33119101190982,-9.2185967938077,2.7509698797277,5.41425829661246,0.097641772231695,2.51714736066155,-0.27255018750399,0.0336482351110878,0.0472909033122308,-0.0145099384387799,0.0159545305471622,-0.0103319499258158,0.0130784130950507,0.00509461756006356,-0.00562343656493029,0.006531196840408,0.00166823204845527,-0.00188501262521416,-0.00512125935506656,-0.00690390782877665,-0.00249881495748534,-0.00514471641370492,0.004046923273791,0.000515137866903862,-0.00020095408033678,-0.000113874405685241,-5.20684756126366e-05,-9.94959730306948e-06,-0.00026179005347603,-1.57729483079949e-06,-5.11912718878834e-05,-0.000100243289541236,7.77602261410607e-05,4.60066733816257e-05,3.2107325650915e-05,2.13676773914472e-30,-1.87333062062003e-30,3.45395333176818e-30
"menhaden.y",-0.0027648346283614,0.0891840357519509,-0.0106456027619859,-0.0204576296057146,-0.0722077848659744,-0.00506962285101482,0.0559528709953234,-0.00131861509289716,-0.0131639243574109,0.0677359536668402,0.100464615685375,0.0156401027663684,-0.016497943738491,0.0297278913826811,0.0271250153411513,-0.0597229370821647,0.00449574500564079,-0.00159118205733776,0.0203548947183398,-0.00404793089835876,0.0389475440328988,0.118447550129615,0.076021842431729,-0.0443099741259432,0.0240147766126656,-0.0585307321523436,-0.142134303406376,0.347294513597672,-0.00528649013561936,0.0115864581252293,-0.00139744230781672,-0.00238838997087096,-0.000156912475105947,-0.000394094098723166,-0.000721079673963831,0.00082910778550068,0.000403919029918014,0.000648213627417343,2.14774428574992e-30,1.58720863911127e-29,-1.82576558533085e-30
