"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41"
"1",-32.6633992464006,28.7922695351713,18.6317419662554,-9.54760838434017,-24.596610394838,2.70039634049698,0.445013613181388,2.64237703055503,3.55213211922634,-1.99849357441226,-0.389867090688913,0.643153702555718,0.365020616132263,-0.834564815149457,0.148436388945575,0.821742360897613,2.54282866862568,-0.0723835494822494,1.25237295245679,2.22000738037696,0.264878255892988,-0.558285268571754,1.11042045035965,2.25740285889304,0.484341045340656,0.119239175273024,-0.23827185876741,0.219013278046856,-0.406838894920918,0.110948332503902,0.402848859808381,-0.466610346098107,-0.339262755138885,2.75347649436849,-0.505324241924397,-0.0855794458239614,0.0233696091369134,0.0151703626407288,-0.154139879478031,-0.00425605459956973,-0.00153503860789853
"2",-32.6630391144842,28.831723728248,18.6529949342042,-9.54839740382024,-24.6072497575476,2.66632072886721,0.418505888758669,3.41647398447527,1.69846178039961,-2.59718814261766,1.51094740728845,-2.57151626459068,-0.11184546903016,0.931064637102177,0.533264552365969,0.711933690093059,0.955163826160102,0.0206160738460563,0.845040304447645,0.788763074735989,0.296280816759432,-0.324898320166654,0.00351767350820305,0.412291212411643,-0.177852077359073,-0.176180476375511,-0.0944641825424332,-0.0866724100388325,0.0057183047228179,-0.080269730839661,0.0163090249044927,0.0150509645472918,-0.0704059833206988,-0.097164002308213,-0.0036135153767707,0.0307156412595759,-0.0155948898770195,0.0145182330358397,0.01238557429469,0.0107293078878808,-0.00330169250014369
"3",-32.6401228542066,28.8931227398602,18.6403940153358,-9.56465935466431,-24.621298115836,2.6022828315587,0.320826128160498,4.45129710348795,-1.0646506120014,-3.5060093506538,1.25745144152524,-1.67136063476696,-0.111479801304395,1.29283330300601,0.566381622463586,-0.465733815645833,-0.578641685641454,0.177784326087895,0.505839753541652,-0.087260131109438,0.0652050017416083,-0.147666441576701,0.0141059479734807,-0.421204283991991,-0.132529791317791,-0.145993571554052,-0.0412935719647049,-0.0884611077964089,0.0176520713945631,-0.0704779347375265,0.047294945692299,0.0111354528747516,-0.0360910348035149,-0.0108729616639351,0.000431475920667548,0.0103597230259121,-0.00576118272287303,-0.0104621422372414,-0.000270579113060677,0.000284948263476141,-0.00323950635106785
"4",-32.772468853581,28.7928204121984,18.9099324917174,-9.53650087113528,-24.0302149538496,2.88300764918555,0.318516353175674,-15.4552029317579,-10.5842801532198,-3.60237214712114,0.701556815653157,-2.20706458808868,-0.353050840727867,1.52256410680306,0.58563787227646,0.684590766518727,1.95700370410544,-0.158826185831125,0.883202361953542,1.19543700405679,0.608224401756496,-0.0209766972929897,0.0320903103360856,-0.526594702225204,-0.180137368756697,-0.111709002473067,-0.02156042027821,-0.019791389055983,0.0145224032666464,-0.00756229558685169,0.0873267708976945,-0.155992966243849,-0.116366724314268,0.827702839294772,-0.109535714490751,-0.0460968147723568,-0.0100436044652548,-0.0286334785022451,0.343705112777227,0.0121255497260559,-0.00533802842609678
"5",18.7661603399789,52.7022136371051,166.075345298279,714.055104767164,48.5231410612545,-1.89591513731841,-2.05617108270097,-7.87955606725421,-8.88645267884361,-0.706513742575767,-1.13449327136856,0.61470342200874,-0.134865120813278,0.28161321099433,0.0355653184380093,-0.767407617944912,0.281915507939989,-0.0434062921065775,-0.355452156268793,-0.0050039371353531,-0.102074048549861,0.0293827189500511,0.102844184071887,0.0984683977934025,0.0378610825685519,0.10166244995761,-0.0355010132429597,0.0428351308143536,0.0209946565715015,-0.197951435993923,0.0936692060337439,0.00862489801375739,0.658125441454985,0.0519465079558796,-0.0222277356909287,0.013265072622062,-0.00520282931551641,-0.048868056045243,0.0102828301625395,-0.000190745071517916,-0.000811706230282598
"6",-32.8206654270499,26.7091876675103,18.5330928459526,-9.38980148069704,-24.4364169649921,2.88548458447796,0.516453243067241,-6.34543183447877,2.1059681025129,-1.22852076231929,-1.29225025642784,0.583725010995259,0.192899156812127,0.369146424159412,0.329539771298971,-0.347494286409857,-0.9122663264781,0.238259467818307,0.224609139915598,0.41318118730781,-0.112767110678062,-0.955394671224373,-0.226744251756578,2.13929066653511,0.223780165471749,0.0524447617287427,-0.181835337224524,-0.93397648509534,0.376586902032986,-0.101393246713974,0.0986573903463431,0.00701543973503388,0.860257374644296,-0.0370727705651193,0.00357174503812932,0.104662805945594,0.0232374847816284,0.0166979675548154,-0.0283103939707568,0.00490965154536119,0.00490358876030482
"7",-32.9984689739274,28.1459373690804,19.6829367032452,-10.57839005941,-15.3456321209841,3.08737682180199,0.249968782497833,-9.54404711813703,-8.58301875295401,-3.63740430287819,-1.27004628089702,0.0925398644232864,0.369288169206261,-0.135215169177033,0.178989235143803,0.499580325363387,-0.307506609622359,0.150115714747506,0.0812767053555369,-0.293636115130246,-0.565623984331829,-0.427477285855778,-0.0942303996116007,0.534682448592453,0.294122055404186,0.168054793926743,-0.0347697280312571,-0.829211037666219,0.364820960724726,-0.0322677312430068,0.0194965246480282,-0.011840617062729,-0.0457607206770348,-0.0523723620948981,0.00278862067234223,0.0538550928134968,-0.00386793688079865,-0.00887754903166363,0.0169935394237736,0.0107246743626736,0.00434681461655537
"8",-32.7584362058916,28.6500478980501,18.799444755783,-9.50570610980257,-24.179252363492,2.97575600423313,0.523856914188799,-11.0523796182411,0.470307306392432,-1.10771145154399,-1.3989748825496,0.3600605418059,-0.135984755044221,1.27389750446886,0.589726312415755,0.835870918178551,0.887201953767151,0.173324728568739,-0.293199238696132,1.50595216573203,0.188250335368629,-0.884834815306577,-0.0710907535471052,1.99745980007121,-0.173244690894929,-0.219801112423413,-0.234032982241205,-0.0693148960731599,-0.0644197504864185,0.0179905500377475,0.236945208680819,-0.297827245514718,-0.28530155391785,1.67148275762798,-0.196952437757978,-0.0196128394485719,0.054146877795996,0.0335521819159523,0.548800458289273,0.00245361202322889,-0.00474212559460976
"9",-33.6023873371022,26.4603249895691,20.7641276027011,-11.3488477797578,-5.90100623250165,4.51068481686542,1.65844590461176,-30.506951788947,28.4611987611889,9.75585897877829,-2.27263607180783,1.91534561403659,0.0456257985807241,-0.197741070151809,-0.0711610956078057,0.201325144812328,-1.61744320337938,-0.149081198059994,0.682785968795905,-0.363292737913558,0.442777459242358,-0.192634852325191,-1.28383822597886,-1.63941528602239,0.0897950371307013,-0.411587719365752,0.0374647572740288,-0.0962863691704577,0.107165191570466,-0.110830432682265,0.241186609726813,0.0528087416759689,1.57082863800636,0.216167270046821,0.00955378430149217,-0.0764069081029706,0.00765338747898608,0.00365332492513823,0.0360950018161976,-0.0160761126522017,0.0093606454073019
"10",-24.8707749390291,27.0872913249445,19.6224020996246,-7.51788316972643,-24.132554377935,2.99165389888898,0.394932599962706,-3.64702945463417,14.7601427117022,3.10467689206332,0.978132400287643,1.38493184734118,0.520188610111586,-1.19859498846188,0.0617627493567818,1.1147607344581,-1.52236507960704,0.166980328332063,-0.521683967691846,0.192887411535596,0.108157910392963,0.520810498050623,-0.573874983849582,0.242865034826425,-0.02674756354722,-0.331211282691755,-0.0906272522557285,-0.100951397877435,0.00226516139202076,-0.0997065308227195,0.0521598149091876,0.0798735701878432,-0.182471177070673,-0.0025990414803795,0.0202062534938551,-0.0016854448457438,0.0182682978540745,0.049374550264506,-0.000543378202738835,-0.0113089320223454,-0.001637717271974
