"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",1990191,3.048,3.048,29.5,29.6,8.6,8.7,13.3,13.3,3.048,1990,19,"may","08/05/1990",1,"spring",NA,NA,NA,NA
"2",1990252,3.6576,4.8768,29.3,29.6,7.7,7.2,20.9,20.2,2.5908,1990,25,"june","18/06/1990",2,"spring",NA,NA,NA,NA
"3",1990213,8.5344,15.5448,29.3,29.3,8.1,8.1,14,13.7,2.7432,1990,21,"may","22/05/1990",3,"spring",NA,NA,NA,NA
"4",1990294,4.8768,5.7912,29.8,29.9,7.9,7.9,23.8,23.8,2.1336,1990,29,"july","18/07/1990",4,"summer",NA,NA,NA,NA
"5",1990245,4.572,2.8956,29.3,29.3,7.8,7.5,18.5,18.5,3.3528,1990,24,"june","11/06/1990",5,"spring",NA,NA,NA,NA
"6",1990316,5.4864,4.8768,29.9,29.9,5.9,5.8,24.2,24.2,2.5908,1990,31,"july","30/07/1990",6,"summer",NA,NA,NA,NA
"7",1990207,3.6576,4.2672,29,29,8.01,7.98,15.13,15.1,3.3528,1990,20,"may","17/05/1990",7,"spring",NA,NA,NA,NA
"8",1990218,3.048,1.8288,28.9,29.1,8.4,8.2,13.4,13.5,1.9812,1990,21,"may","22/05/1990",8,"spring",NA,NA,NA,NA
"9",1990219,5.4864,4.2672,29,29.1,8.4,8.2,14.1,13.6,3.048,1990,21,"may","22/05/1990",9,"spring",NA,NA,NA,NA
"10",19901810,3.9624,3.6576,29,29.1,8.8,8.7,13.4,13.1,3.9624,1990,18,"may","03/05/1990",10,"spring",NA,NA,NA,NA
"11",19902011,3.048,3.6576,29,29,8.1,8.1,15.2,15.2,3.048,1990,20,"may","17/05/1990",11,"spring",NA,NA,NA,NA
"12",19901812,3.9624,3.6576,29.1,29.1,8.8,8.8,13.8,13.5,4.2672,1990,18,"may","03/05/1990",12,"spring",NA,NA,NA,NA
"13",19903013,7.0104,4.2672,30.1,30.2,6.32,6.3,24.7,24.7,2.286,1990,30,"july","24/07/1990",13,"summer",NA,NA,NA,NA
"14",19901814,6.7056,3.048,29.2,29.2,8.7,8.8,13.4,13.2,4.572,1990,18,"may","03/05/1990",14,"spring",NA,NA,NA,NA
"15",19901915,9.144,6.7056,29.4,29.4,8.6,8.5,14.1,13.6,3.9624,1990,19,"may","08/05/1990",15,"spring",NA,NA,NA,NA
"16",19901816,2.7432,3.3528,28.2,28.7,8.5,8.4,13.9,13.6,2.7432,1990,18,"may","03/05/1990",16,"spring",NA,NA,NA,NA
"17",19902317,7.0104,6.7056,28.6,29.1,7.8,7.6,18,17.4,2.7432,1990,23,"june","04/06/1990",17,"spring",NA,NA,NA,NA
"18",19902218,6.096,4.8768,29.1,29.3,8.1,8,16.3,16.2,3.2004,1990,22,"may","29/05/1990",18,"spring",NA,NA,NA,NA
