"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"33",20112633,2.40792,4.84632,26.68,26.81,7.88,8.12,23.42,22.99,2.4384,2011,26,"june","20/06/2011",33,"spring",41.0725,41.19472222,-72.64888889,-72.62833333
"34",20112034,2.286,5.36448,27.01,26.99,8.4,8.23,15.51,15.58,2.7432,2011,20,"may","09/05/2011",34,"spring",41.09916667,41.21777778,-72.64055556,-72.65194444
"35",20112135,1.8288,4.23672,26.94,26.98,8.53,8.55,17.13,17.08,2.7432,2011,21,"may","20/05/2011",35,"spring",41.09916667,41.23277778,-72.60638889,-72.57472222
"36",20111936,2.77368,2.4384,0,0,0,0,0,0,2.7432,2011,19,"may","02/05/2011",36,"spring",NA,NA,NA,NA
"37",20112337,1.95072,4.32816,27.06,26.99,7.62,7.59,21.48,21.54,2.1336,2011,23,"june","01/06/2011",37,"spring",41.2025,41.08861111,-72.63694444,-72.6825
"38",20111938,9.81456,7.22376,0,0,0,0,0,0,4.2672,2011,19,"may","02/05/2011",38,"spring",41.11194444,40.99222222,-72.56,-72.64333333
"39",20112139,10.3632,13.38072,27.15,27.23,8.64,8.21,16.62,15.95,2.7432,2011,21,"may","20/05/2011",39,"spring",41.10472222,40.96916667,-72.56166667,-72.43444444
"40",20112540,9.63168,10.02792,27.33,27.38,6.26,6.17,21.28,21.33,2.1336,2011,25,"june","14/06/2011",40,"spring",41.0925,41.19527778,-72.53777778,-72.45694444
"41",20111941,5.12064,9.72312,27.3,27.32,9.65,9.55,14.12,14.05,3.9624,2011,19,"may","03/05/2011",41,"spring",41.09972222,41.23166667,-72.53083333,-72.60527778
"42",20112042,2.01168,1.8288,27.01,26.99,8.62,8.65,15.99,16.05,2.4384,2011,20,"may","09/05/2011",42,"spring",41.08888889,41.21055556,-72.60222222,-72.59027778
"43",20111943,6.46176,5.7912,0,0,0,0,0,0,5.7912,2011,19,"may","02/05/2011",43,"spring",41.0825,41.055,-72.65694444,-72.73805556
"44",20112444,6.15696,6.21792,26.94,27.02,7.6,7.42,20.91,20.44,2.4384,2011,24,"june","06/06/2011",44,"spring",41.08027778,41.10694444,-72.64666667,-72.72638889
"45",20112645,6.33984,6.21792,25.6,26.8,7.93,5.31,22.97,21.43,2.1336,2011,26,"june","20/06/2011",45,"spring",41.08916667,41.09416667,-72.62527778,-72.55638889
"46",20112346,5.21208,7.4676,26.99,26.94,7.6,7.79,21.5,21.54,2.4384,2011,23,"june","01/06/2011",46,"spring",41.04694444,41.18305556,-72.62472222,-72.71722222
"47",20112047,1.8288,7.9248,27.1,27.06,8.3,8.13,15.5,15.52,2.1336,2011,20,"may","09/05/2011",47,"spring",41.07944444,40.95027778,-72.59833333,-72.63583333
"48",20112448,4.1148,8.19912,27.19,27.16,6.8,6.75,21.02,21.04,1.524,2011,24,"june","07/06/2011",48,"spring",41.08888889,41.19583333,-72.51805556,-72.57361111
"49",20111949,5.97408,8.2296,27.16,27.3,9.53,9.51,14.11,14.05,4.8768,2011,19,"may","03/05/2011",49,"spring",41.0875,41.18527778,-72.56222222,-72.44222222
"50",20111950,6.7056,7.62,27.25,27.3,9.62,9.56,14.12,14.06,4.2672,2011,19,"may","03/05/2011",50,"spring",41.08944444,41.2075,-72.54305556,-72.46083333
"51",20112151,1.92024,5.334,26,26.54,8.34,8.46,17.4,16.82,2.1336,2011,21,"may","20/05/2011",51,"spring",41.06916667,40.94972222,-72.68333333,-72.62333333
"52",20111952,4.66344,6.7056,0,0,0,0,0,0,5.1816,2011,19,"may","02/05/2011",52,"spring",41.07527778,41.10444444,-72.67722222,-72.77666667
"53",20112053,6.30936,6.49224,27.11,27.07,8.52,8.16,15.43,15.3,3.3528,2011,20,"may","09/05/2011",53,"spring",41.075,40.97722222,-72.66527778,-72.78944444
"54",20113354,7.07136,7.3152,27.83,27.85,6.1,6,26.52,26.36,1.2192,2011,33,"august","10/08/2011",54,"summer",41.07138889,40.93444444,-72.63944444,-72.61388889
"55",20113155,6.94944,7.10184,27.63,27.53,5.95,6.35,26.59,26.97,1.8288,2011,31,"july","25/07/2011",55,"summer",41.07055556,40.95166667,-72.6175,-72.67694444
"56",20113156,6.61416,8.16864,27.72,27.65,6.58,6.05,26.59,26.28,1.8288,2011,31,"july","26/07/2011",56,"summer",41.07694444,40.94277778,-72.59944444,-72.66055556
"57",20112757,4.45008,0,27.08,27.1,6.97,7.2,25.32,22.49,2.4384,2011,27,"june","27/06/2011",57,"spring",NA,NA,NA,NA
"58",20112058,3.23088,5.36448,27.24,27.23,8.32,8.4,16.56,15.89,3.048,2011,20,"may","13/05/2011",58,"spring",41.07916667,40.95277778,-72.68472222,-72.47944444
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,59,NA,NA,NA,NA,NA
"60",20111960,2.95656,3.56616,0,0,0,0,0,0,3.3528,2011,19,"may","02/05/2011",60,"spring",41.05277778,40.96361111,-72.725,-72.58944444
"61",20112461,1.9812,4.17576,26.54,26.55,7.7,7.6,20.59,20.58,2.1336,2011,24,"june","06/06/2011",61,"spring",NA,NA,NA,NA
"62",20113662,5.1816,4.572,26.7,27.71,5.92,5.49,24.08,23.4,2.4384,2011,36,"september","01/09/2011",62,"fall",41.0625,41.10722222,-72.69722222,-72.55388889
"63",20111963,5.36448,6.03504,0,0,0,0,0,0,4.572,2011,19,"may","02/05/2011",63,"spring",41.05305556,41.12055556,-72.68166667,-72.58916667
"64",20112064,5.97408,6.858,26.92,27.03,8.68,8.38,15.67,15.42,3.9624,2011,20,"may","09/05/2011",64,"spring",41.04833333,40.93805556,-72.66111111,-72.55472222
"65",20112565,7.25424,7.40664,27.18,27.17,6.58,6.21,22.27,22.66,1.8288,2011,25,"june","13/06/2011",65,"spring",41.05722222,40.93555556,-72.62972222,-72.53333333
"66",20112066,7.7724,7.89432,27.22,27.21,8.13,8.11,15.69,15.56,2.1336,2011,20,"may","13/05/2011",66,"spring",41.04972222,41.145,-72.62333333,-72.48361111
"67",20112467,7.68096,7.49808,27.13,27.11,7.11,6.95,22.25,20.55,2.4384,2011,24,"june","06/06/2011",67,"spring",41.06138889,40.97361111,-72.60611111,-72.50166667
"68",20112668,4.2672,6.79704,27.28,27.19,7.69,7.33,22.86,22.28,1.524,2011,26,"june","21/06/2011",68,"spring",40.97138889,40.93555556,-72.60027778,-72.51444444
"69",20112169,2.1336,0,26.04,26.02,8.32,7.96,17.05,17.05,0.9144,2011,21,"may","16/05/2011",69,"spring",NA,NA,NA,NA
"70",20112070,3.26136,2.25552,26.07,26.06,8.91,8.7,16.39,16.41,3.3528,2011,20,"may","09/05/2011",70,"spring",41.12416667,40.95305556,-72.68222222,-72.79666667
"71",20111971,2.4384,4.54152,0,0,0,0,0,0,3.048,2011,19,"may","02/05/2011",71,"spring",41.13583333,41.01138889,-72.59666667,-72.66388889
"72",20112872,2.80416,6.7056,26.63,26.65,7.44,7.36,24.27,24.27,2.7432,2011,28,"july","05/07/2011",72,"summer",41.03472222,41.14805556,-72.64694444,-72.52444444
"73",20111973,7.3152,7.07136,0,0,0,0,0,0,0,2011,19,"may","02/05/2011",73,"spring",NA,NA,NA,NA
"74",20112474,7.74192,7.37616,27.05,26.01,6.81,5.29,21.91,20.08,2.1336,2011,24,"june","06/06/2011",74,"spring",NA,NA,NA,NA
"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,75,NA,NA,NA,NA,NA
"76",20112476,1.43256,5.60832,27.2,27.18,7.24,7.58,22.26,22.13,1.524,2011,24,"june","07/06/2011",76,"spring",41.05944444,41.06194444,-72.68694444,-72.59638889
"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,77,NA,NA,NA,NA,NA
