"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",1994231,2.4384,5.4864,29,29,7.9,7.8,17.6,17.2,2.7432,1994,23,"june","01/06/1994",1,"spring",NA,NA,NA,NA
"2",1994222,4.8768,0,28.8,29,8.4,8.4,15.8,14.1,3.6576,1994,22,"may","23/05/1994",2,"spring",NA,NA,NA,NA
"3",1994213,6.096,3.9624,28.8,28.6,7.32,7.29,13.2,13.3,3.81,1994,21,"may","19/05/1994",3,"spring",NA,NA,NA,NA
"4",1994234,9.144,5.4864,28.7,28.9,7.83,7.8,17.3,17.3,1.9812,1994,23,"june","01/06/1994",4,"spring",NA,NA,NA,NA
"5",1994195,4.572,3.048,27.8,27.7,9,9.6,13.6,13.2,4.2672,1994,19,"may","03/05/1994",5,"spring",NA,NA,NA,NA
"6",1994206,7.3152,6.096,28,28.1,9,8.9,13.6,13.3,3.3528,1994,20,"may","10/05/1994",6,"spring",NA,NA,NA,NA
"7",1994267,3.6576,3.6576,29.2,29.3,6.9,7,22,21.9,2.1336,1994,26,"june","23/06/1994",7,"spring",NA,NA,NA,NA
"8",1994198,6.096,2.1336,27.8,27.8,9.09,9.26,13.17,12.81,5.4864,1994,19,"may","03/05/1994",8,"spring",NA,NA,NA,NA
"9",1994229,5.4864,6.4008,28.6,28.8,8.6,7.9,17.13,14.47,2.7432,1994,22,"may","23/05/1994",9,"spring",NA,NA,NA,NA
"10",19941910,4.572,4.572,27.6,27.6,9.1,9.1,13.6,13.3,3.6576,1994,19,"may","03/05/1994",10,"spring",NA,NA,NA,NA
"11",19941911,2.7432,5.7912,27.7,27.7,8.89,8.86,13.4,13.4,3.048,1994,19,"may","03/05/1994",11,"spring",NA,NA,NA,NA
"12",19942512,5.4864,0,29,29,6.8,6.7,20.6,20.6,2.5908,1994,25,"june","14/06/1994",12,"spring",NA,NA,NA,NA
"13",19941913,6.096,4.2672,27.7,27.7,9.2,9.2,13.9,13.2,5.1816,1994,19,"may","03/05/1994",13,"spring",NA,NA,NA,NA
"14",19942214,7.0104,6.7056,28.8,28.8,8.2,8.3,15.4,14.7,3.5052,1994,22,"may","23/05/1994",14,"spring",NA,NA,NA,NA
"15",19942015,9.144,9.7536,28.1,28.1,8.9,8.8,13.5,13.3,3.6576,1994,20,"may","10/05/1994",15,"spring",NA,NA,NA,NA
"16",19942316,3.3528,3.9624,27.9,27.9,7.6,7.4,19.3,18.8,1.8288,1994,23,"june","01/06/1994",16,"spring",NA,NA,NA,NA
"17",19941917,6.096,4.572,27.5,27.6,8.6,8.4,13.4,13.2,3.6576,1994,19,"may","03/05/1994",17,"spring",NA,NA,NA,NA
"18",19941918,7.62,5.1816,27.6,27.6,8.8,8.9,13.5,13.1,4.572,1994,19,"may","03/05/1994",18,"spring",NA,NA,NA,NA
"19",19942819,3.6576,0,29.6,29.6,6.55,6.11,24.36,24.1,2.7432,1994,28,"july","05/07/1994",19,"summer",NA,NA,NA,NA
"20",19942120,7.0104,9.4488,28.5,28.8,7.03,7.03,13.5,13.5,2.4384,1994,21,"may","19/05/1994",20,"spring",NA,NA,NA,NA
"21",19942121,10.0584,8.5344,28.6,28.6,6.92,6.94,13.5,13.5,3.5052,1994,21,"may","19/05/1994",21,"spring",NA,NA,NA,NA
"22",19943022,5.7912,5.4864,30.1,30.2,6.04,5.57,24.55,24.37,2.1336,1994,30,"july","18/07/1994",22,"summer",NA,NA,NA,NA
"23",19942223,3.6576,7.0104,28.8,28.9,8.1,8.3,16.2,14.7,4.2672,1994,22,"may","23/05/1994",23,"spring",NA,NA,NA,NA
"24",19942624,7.9248,8.2296,29,29.1,7.16,7.08,23.19,22.67,2.5908,1994,26,"june","23/06/1994",24,"spring",NA,NA,NA,NA
"25",19941925,2.1336,1.2192,27.3,27.3,9.2,9.5,14.2,14.2,2.7432,1994,19,"may","04/05/1994",25,"spring",NA,NA,NA,NA
"26",19942426,5.1816,0,28.5,28.6,7.7,7.3,19.53,19.12,1.8288,1994,24,"june","08/06/1994",26,"spring",NA,NA,NA,NA
"27",19942227,4.2672,4.2672,28.3,28.6,8.4,8.1,16.1,15.6,2.4384,1994,22,"may","24/05/1994",27,"spring",NA,NA,NA,NA
"28",19942528,3.9624,3.6576,28.3,28.4,7.1,7,21.4,21.2,1.8288,1994,25,"june","13/06/1994",28,"spring",NA,NA,NA,NA
"29",19942229,6.4008,0,28.6,28.6,8.2,7.9,15.5,14.5,2.7432,1994,22,"may","23/05/1994",29,"spring",NA,NA,NA,NA
"30",19942430,10.668,9.7536,28.8,28.9,7.7,7.3,18.8,18.4,2.4384,1994,24,"june","07/06/1994",30,"spring",NA,NA,NA,NA
"31",19942431,8.8392,0,28.9,28.9,7.8,7.5,19,18.3,3.048,1994,24,"june","07/06/1994",31,"spring",NA,NA,NA,NA
"32",19942132,4.572,4.572,28.3,28.6,7.44,7.09,13.72,13.51,3.048,1994,21,"may","19/05/1994",32,"spring",NA,NA,NA,NA
"33",19942433,2.1336,4.8768,28.1,28.3,7.89,7.62,20.1,19.5,2.1336,1994,24,"june","08/06/1994",33,"spring",NA,NA,NA,NA
"34",19941934,3.3528,3.6576,27.3,27.3,8.8,8.9,14.3,14.3,3.2004,1994,19,"may","04/05/1994",34,"spring",NA,NA,NA,NA
"35",19941935,2.7432,2.4384,27.4,27.4,8.7,8.9,14.2,14.2,3.3528,1994,19,"may","04/05/1994",35,"spring",NA,NA,NA,NA
"36",19941936,7.62,3.6576,27.3,27.4,8.7,8.8,14.2,14.2,3.3528,1994,19,"may","04/05/1994",36,"spring",NA,NA,NA,NA
"37",19941937,3.6576,3.3528,27.4,27.4,8.7,8.6,14.1,14.1,2.1336,1994,19,"may","04/05/1994",37,"spring",NA,NA,NA,NA
"38",19942038,7.62,5.7912,27.4,27.7,8.5,8.6,14.5,13.7,2.5908,1994,20,"may","10/05/1994",38,"spring",NA,NA,NA,NA
"39",19942039,9.7536,9.7536,27.6,27.7,8.8,8.7,14.1,13.7,3.3528,1994,20,"may","10/05/1994",39,"spring",NA,NA,NA,NA
"40",19941940,7.62,7.3152,27.3,27.4,8.9,9.5,14.4,13.7,3.9624,1994,19,"may","03/05/1994",40,"spring",NA,NA,NA,NA
"41",19942041,4.2672,5.4864,27.3,27.7,8.7,8.8,15.2,13.9,3.3528,1994,20,"may","10/05/1994",41,"spring",NA,NA,NA,NA
