"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",2012201,2.65176,2.25552,29.03,29.05,0,0,15.77,15.74,1.524,2012,20,"may","14/05/2012",1,"spring",41.17833333,41.30527778,-72.62055556,-72.49194444
"2",2012212,5.0292,5.1816,29.01,29,8.25,8.36,18.39,18,1.524,2012,21,"may","24/05/2012",2,"spring",41.18916667,41.0975,-72.48194444,-72.62944444
"3",2012223,7.10184,4.63296,29.01,29.14,7.96,8.05,20.88,20.2,2.1336,2012,22,"may","30/05/2012",3,"spring",41.09777778,41.07666667,-72.59583333,-72.42111111
"4",2012194,5.69976,6.12648,28.89,28.91,8.52,8.5,14.11,14.16,2.4384,2012,19,"may","10/05/2012",4,"spring",41.08111111,41.20805556,-72.49694444,-72.53777778
"5",2012215,3.6576,6.73608,28.94,28.93,8.17,8.33,18.32,18.28,1.524,2012,21,"may","24/05/2012",5,"spring",41.13472222,41.24444444,-72.41916667,-72.58333333
"6",2012276,8.86968,4.90728,29.37,29.42,5.54,5.52,24.13,23.67,1.9812,2012,27,"july","02/07/2012",6,"summer",41.20611111,41.18138889,-72.50722222,-72.50777778
"7",2012197,2.31648,2.31648,28.84,28.85,8.47,8.49,14.16,14.15,2.1336,2012,19,"may","10/05/2012",7,"spring",41.15611111,41.12,-72.48861111,-72.62444444
"8",2012208,4.45008,1.70688,28.99,29.04,0,0,15.81,15.66,1.3716,2012,20,"may","14/05/2012",8,"spring",41.24638889,41.14972222,-72.37611111,-72.48833333
"9",2012219,3.048,6.7056,28.87,28.86,8.22,8.7,19.79,19.74,1.524,2012,21,"may","24/05/2012",9,"spring",41.15444444,41.1175,-72.56,-72.65416667
"10",20122010,3.93192,5.7912,28.89,28.88,0,0,16,15.96,1.3716,2012,20,"may","14/05/2012",10,"spring",41.16111111,41.13666667,-72.66861111,-72.57138889
"11",20123111,3.81,4.35864,30.2,30.2,6.13,6.6,24.44,24.45,2.286,2012,31,"july","31/07/2012",11,"summer",41.15361111,41.17555556,-72.52583333,-72.43194444
"12",20121912,2.4384,3.16992,28.79,28.8,8.54,8.54,14.32,14.3,2.4384,2012,19,"may","10/05/2012",12,"spring",41.17027778,41.17472222,-72.60944444,-72.56555556
"13",20122313,7.86384,5.0292,29.2,29.25,7.96,8.25,19.65,19.24,1.524,2012,23,"june","07/06/2012",13,"spring",41.14027778,41.07611111,-72.52361111,-72.39333333
"14",20122114,13.2588,7.58952,28.92,29.04,8.1,8.12,18.31,17.89,1.9812,2012,21,"may","24/05/2012",14,"spring",41.14333333,4.293888889,-72.49083333,-72.45777778
"15",20122415,8.44296,9.02208,29.29,29.29,6.99,7.19,20.19,19.95,1.8288,2012,24,"june","15/06/2012",15,"spring",41.15111111,41.09055556,-72.48194444,-72.38583333
"16",20121916,3.47472,4.08432,27.91,27.97,8.28,8.07,15.05,15.05,2.4384,2012,19,"may","09/05/2012",16,"spring",41.05027778,41.19388889,-72.59611111,-72.6225
"17",20121917,3.87096,6.5532,28.73,28.78,8.61,8.61,14.57,14.14,1.8288,2012,19,"may","10/05/2012",17,"spring",41.14361111,41.05,-72.56194444,-72.44722222
"18",20122218,5.54736,7.37616,28.87,28.92,8.18,7.94,21.27,20.71,0,2012,22,"may","30/05/2012",18,"spring",41.14027778,41.2575,-72.54638889,-72.54888889
"19",20122019,4.14528,9.7536,28.85,28.83,0,0,15.79,15.79,1.524,2012,20,"may","14/05/2012",19,"spring",41.14361111,41.02277778,-72.55027778,-72.58861111
"20",20122220,13.74648,6.15696,28.88,29.03,7.59,7.81,21.24,20.65,1.9812,2012,22,"may","30/05/2012",20,"spring",41.11111111,41.23194444,-72.43611111,-72.59527778
"21",20122021,7.07136,8.2296,28.66,28.74,0,0,15.7,15.6,1.3716,2012,20,"may","14/05/2012",21,"spring",41.125,41.05444444,-72.53194444,-72.63111111
"22",20121922,6.4008,7.37616,28.9,28.92,8.5,8.6,14.12,14.07,2.4384,2012,19,"may","10/05/2012",22,"spring",41.13833333,41.27166667,-72.49027778,-72.46111111
"23",20122223,5.82168,6.64464,29.02,29.01,7.97,8.25,21.08,20.92,0,2012,22,"may","30/05/2012",23,"spring",41.12861111,41.25861111,-72.47361111,-72.46166667
"24",20122324,7.25424,8.71728,29.26,29.24,7.89,8.17,19.98,19.27,2.286,2012,23,"june","07/06/2012",24,"spring",41.1325,41.25083333,-72.46444444,-72.5325
"25",20122325,1.3716,2.86512,28.41,28.4,8.39,8.44,19.51,19.5,1.6764,2012,23,"june","06/06/2012",25,"spring",41.07,41.21555556,-72.55972222,-72.60888889
"26",20122726,5.42544,4.08432,28.9,28.92,6.34,6.18,24.79,24.79,1.3716,2012,27,"july","03/07/2012",26,"summer",41.11388889,41.22472222,-72.48416667,-72.645
"27",20121927,3.71856,3.41376,27.47,27.53,8.29,8.11,15.05,15.06,2.4384,2012,19,"may","09/05/2012",27,"spring",41.12166667,41.25944444,-72.60222222,-72.61111111
"28",20121928,7.55904,7.58952,28.76,28.81,8.44,8.6,14.53,14.15,2.4384,2012,19,"may","10/05/2012",28,"spring",41.13611111,40.99472222,-72.56944444,-72.52027778
"29",20122029,8.13816,6.88848,28.76,28.87,0,0,15.76,15.55,1.3716,2012,20,"may","14/05/2012",29,"spring",41.12972222,40.99138889,-72.54722222,-72.67277778
"30",20122530,9.87552,13.35024,29.27,29.25,7.03,6.84,20.88,20.73,1.524,2012,25,"june","18/06/2012",30,"spring",41.13111111,41.02138889,-72.54194444,-72.66361111
"31",20122131,7.62,11.82624,28.38,28.81,8.44,8.18,18.67,17.86,2.286,2012,21,"may","24/05/2012",31,"spring",41.11527778,41.24888889,-72.53222222,-72.4625
"32",20122532,4.4196,10.63752,29.06,29.07,7.66,7.65,20.73,20.64,1.524,2012,25,"june","18/06/2012",32,"spring",41.11555556,41.24472222,-72.5575,-72.53555556
"33",20121933,1.8288,4.572,27.43,27.43,8.43,8.43,14.79,14.79,2.1336,2012,19,"may","09/05/2012",33,"spring",41.07694444,41.22388889,-72.65111111,-72.62305556
"34",20122134,2.7432,6.7056,28.49,28.49,8.21,8.23,17.95,17.96,1.9812,2012,21,"may","21/05/2012",34,"spring",41.10222222,40.97888889,-72.64055556,-72.73805556
"35",20122335,3.048,3.99288,28.65,28.64,7.88,7.74,20.18,19.82,2.4384,2012,23,"june","06/06/2012",35,"spring",41.11666667,40.99583333,-72.62444444,-72.72222222
"36",20122836,2.286,4.54152,29.2,29.1,6.89,7,25.96,26.3,2.1336,2012,28,"july","09/07/2012",36,"summer",41.10166667,41.24222222,-72.60472222,-72.57555556
"37",20122137,2.07264,3.3528,28.58,28.57,8.29,8.34,17.96,17.97,1.9812,2012,21,"may","21/05/2012",37,"spring",41.19972222,41.23111111,-72.63777778,-72.48694444
"38",20121938,9.41832,6.2484,28.15,28.59,8.38,8.49,14.83,14.29,2.4384,2012,19,"may","09/05/2012",38,"spring",41.11638889,41.00083333,-72.57777778,-72.57972222
"39",20122639,11.94816,10.78992,28.92,29.07,4.21,4.06,23.42,22.84,1.6764,2012,26,"june","29/06/2012",39,"spring",41.10361111,41.01527778,-72.56277778,-72.68972222
"40",20123140,8.90016,9.66216,29.82,29.87,6.42,6.16,24.94,24.9,1.8288,2012,31,"july","31/07/2012",40,"summer",41.09833333,41.14472222,-72.55416667,-72.63388889
"41",20121941,3.6576,5.0292,28.32,28.31,8.43,8.58,14.14,14.41,2.1336,2012,19,"may","10/05/2012",41,"spring",41.105,41.24055556,-72.53166667,-72.4325
"42",20122142,2.5908,0,28.48,28.48,8.15,8.15,18.17,18.18,2.1336,2012,21,"may","21/05/2012",42,"spring",NA,NA,NA,NA
"43",20122543,5.91312,5.24256,28.41,28.78,7.36,6.88,21.55,21.35,2.1336,2012,25,"june","19/06/2012",43,"spring",41.09333333,40.975,-72.645,-72.54916667
"44",20122244,6.49224,6.12648,28.35,28.45,8.04,7.24,22.45,19.47,2.1336,2012,22,"may","29/05/2012",44,"spring",41.095,41.12777778,-72.62805556,-72.71472222
"45",20122045,6.91896,6.91896,28.32,28.44,8.73,8.65,17.49,16.69,1.524,2012,20,"may","18/05/2012",45,"spring",41.08472222,40.99861111,-72.615,-72.50972222
"46",20122146,5.0292,7.22376,28.51,28.51,8.25,8.36,17.66,17.67,1.524,2012,21,"may","21/05/2012",46,"spring",41.05944444,41.20555556,-72.61944444,-72.70888889
"47",20121947,1.524,3.90144,28.02,28.02,8.64,8.54,14.77,14.76,2.1336,2012,19,"may","09/05/2012",47,"spring",40.57666667,40.99722222,-73.07722222,-72.68555556
"48",20122648,9.144,9.906,28.84,28.84,4.83,4.82,23.4,23.38,1.524,2012,26,"june","29/06/2012",48,"spring",41.08888889,41.16944444,-72.51888889,-72.6275
"49",20122049,6.096,8.50392,28.45,28.5,8.52,8.45,17.03,16.86,1.8288,2012,20,"may","18/05/2012",49,"spring",41.08527778,41.1875,-72.56444444,-72.44638889
"50",20122050,6.096,8.26008,28.4,28.49,8.64,8.95,17.3,16.89,1.6764,2012,20,"may","18/05/2012",50,"spring",41.09416667,41.22277778,-72.54527778,-72.46055556
"51",20122551,2.56032,6.30936,28.12,28.21,7.82,7.84,21.66,21.62,1.9812,2012,25,"june","19/06/2012",51,"spring",41.06861111,40.94638889,-72.68333333,-72.65555556
"52",20122052,5.1816,7.1628,28.23,28.34,8.71,8.82,17.4,16.76,1.9812,2012,20,"may","18/05/2012",52,"spring",41.06972222,40.96861111,-72.665,-72.54027778
"53",20121953,6.2484,6.49224,28.16,28.18,8.86,9,13.92,14.02,3.048,2012,19,"may","08/05/2012",53,"spring",41.06388889,40.95055556,-72.66444444,-72.64777778
"54",20122454,6.37032,6.4008,28.9,28.83,7.8,6.99,21.6,21.12,1.9812,2012,24,"june","11/06/2012",54,"spring",41.07805556,40.95972222,-72.63388889,-72.68555556
"55",20122355,6.73608,6.82752,28.67,28.68,7.91,7.76,19.97,19.75,1.6764,2012,23,"june","06/06/2012",55,"spring",41.06833333,41.19722222,-72.61638889,-72.55861111
"56",20122056,7.28472,4.572,28.48,28.48,8.56,8.51,16.81,16.81,1.6764,2012,20,"may","18/05/2012",56,"spring",41.07055556,41.125,-72.61611111,-72.72527778
"57",20122457,9.63168,4.45008,28.86,28.83,6.79,7.58,21.04,20.96,1.524,2012,24,"june","15/06/2012",57,"spring",41.13472222,41.02416667,-72.57944444,-72.68388889
"58",20123258,3.32232,1.79832,29.79,29.79,4.99,5.16,27.25,27.07,1.524,2012,32,"august","06/08/2012",58,"summer",41.08027778,40.9425,-72.68583333,-72.70277778
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,59,NA,NA,NA,NA,NA
"60",20123160,2.8956,3.84048,28.62,28.66,6.38,6.43,24.61,24.5,1.3716,2012,31,"july","30/07/2012",60,"summer",41.04861111,40.94638889,-72.71333333,-72.59777778
"61",20122261,2.25552,4.51104,27.53,27.84,8.46,8.1,22.51,21.65,1.6764,2012,22,"may","29/05/2012",61,"spring",41.10444444,41.10166667,-72.70111111,-72.77
"62",20122062,5.6388,6.64464,27.87,28.24,8.98,8.84,17.63,16.8,1.8288,2012,20,"may","18/05/2012",62,"spring",41.05277778,41.06611111,-72.68555556,-72.77055556
"63",20121963,4.81584,4.78536,28.19,28.24,8.9,9.17,13.8,13.8,3.6576,2012,19,"may","08/05/2012",63,"spring",41.0475,40.99888889,-72.65777778,-72.77444444
"64",20122564,6.46176,7.28472,28.04,28.88,7.43,6.7,21.5,21.04,2.286,2012,25,"june","19/06/2012",64,"spring",41.0425,40.98722222,-72.65666667,-72.54
"65",20122065,7.04088,7.0104,28.39,28.41,8.85,8.76,17.22,16.4,1.8288,2012,20,"may","18/05/2012",65,"spring",41.05166667,41.16138889,-72.63916667,-72.51805556
"66",20122566,0,6.97992,28.85,28.9,7.69,7.73,21.12,21.11,2.31648,2012,25,"june","19/06/2012",66,"spring",40.66681944,41.15333333,-73.20008056,-72.74861111
"67",20122167,7.71144,7.83336,28.54,28.53,8.39,8.78,17.64,17.66,1.6764,2012,21,"may","21/05/2012",67,"spring",41.04861111,41.16916667,-72.6175,-72.52388889
"68",20122168,5.82168,7.28472,28.01,28.25,8.32,8.18,18.64,18.45,1.9812,2012,21,"may","21/05/2012",68,"spring",41.06111111,41.13972222,-72.67777778,-72.54805556
"69",20122369,1.79832,3.5052,27.1,27.31,8.32,8.25,19.38,19.45,1.6764,2012,23,"june","06/06/2012",69,"spring",41.08444444,40.93277778,-72.71138889,-72.59416667
"70",20123870,4.14528,0,29.7,29.24,7.73,7.28,21.4,21.42,1.524,2012,38,"september","17/09/2012",70,"fall",41.12638889,40.93222222,-72.68944444,-72.80555556
"71",20122471,2.98704,5.54736,28.79,28.79,7.3,7.21,20.23,20.23,2.1336,2012,24,"june","11/06/2012",71,"spring",41.13972222,41.1675,-72.58111111,-72.69166667
"72",20122072,3.3528,7.0104,27.87,27.01,8.99,9.27,17.46,17.3,2.1336,2012,20,"may","18/05/2012",72,"spring",41.05166667,41.07166667,-72.66194444,-72.73722222
"73",20121973,6.52272,5.9436,28.17,28.25,8.73,8.96,13.96,13.94,3.3528,2012,19,"may","08/05/2012",73,"spring",41.03277778,41.12277778,-72.63777778,-72.54166667
"74",20122174,7.40664,7.3152,28.46,28.47,8.5,10.04,17.42,17.35,1.8288,2012,21,"may","21/05/2012",74,"spring",41.03138889,41.14777778,-72.63166667,-72.53833333
"75",20121975,5.12064,7.40664,28.51,28.47,8.9,9.09,14.1,14.05,2.1336,2012,19,"may","08/05/2012",75,"spring",41.04166667,40.92555556,-72.61555556,-72.64694444
"76",20122376,1.31064,1.40208,28.67,28.61,8.08,8.11,19.33,19.36,0,2012,23,"june","06/06/2012",76,"spring",41.06277778,40.92444444,-72.72333333,-72.62861111
"77",20124077,1.88976,7.3152,30.22,30.23,7.81,7.79,18.73,18.72,1.2192,2012,40,"october","02/10/2012",77,"fall",NA,NA,NA,NA
