"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"58",20011958,3.048,6.7056,27.37,27.39,7.2,7.14,15.83,15.78,2.5908,2001,19,"may","07/05/2001",58,"spring",NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,NA,59,NA,NA,NA,NA,NA
"60",20012360,3.048,3.3528,25.72,25.81,6.86,7.71,18.15,18.02,2.4384,2001,23,"june","04/06/2001",60,"spring",NA,NA,NA,NA
"61",20012261,1.92024,3.048,26.5,26.71,7.7,7.62,16.01,16.01,2.4384,2001,22,"may","29/05/2001",61,"spring",NA,NA,NA,NA
"62",20012662,5.4864,2.4384,26.48,26.9,6.91,6.61,24.81,23.54,3.048,2001,26,"june","25/06/2001",62,"spring",NA,NA,NA,NA
"63",20012163,5.7912,3.9624,27.22,27.22,7.31,7.46,16.41,16.39,3.6576,2001,21,"may","21/05/2001",63,"spring",NA,NA,NA,NA
"64",20012564,6.4008,6.7056,26.16,27.17,8.14,6.61,23.36,21.84,2.7432,2001,25,"june","19/06/2001",64,"spring",NA,NA,NA,NA
"65",20012165,7.0104,6.7056,27.14,27.15,7.98,7.89,16.09,16.04,2.4384,2001,21,"may","24/05/2001",65,"spring",NA,NA,NA,NA
"66",20011966,7.3152,7.3152,27.41,27.39,8.19,8.3,16.03,15.78,3.048,2001,19,"may","07/05/2001",66,"spring",NA,NA,NA,NA
"67",20012167,7.62,7.3152,27.21,27.34,7.66,7.62,16.25,16.26,3.2004,2001,21,"may","24/05/2001",67,"spring",NA,NA,NA,NA
"68",20012068,2.286,1.524,27.55,27.49,7.51,7.9,16.4,16.41,2.8956,2001,20,"may","17/05/2001",68,"spring",NA,NA,NA,NA
"69",20012469,1.2192,1.8288,25.97,26.49,6.94,7.19,21.5,20.84,1.8288,2001,24,"june","11/06/2001",69,"spring",NA,NA,NA,NA
"70",20012070,3.048,0,25.84,25.94,0,0,17.95,17.92,2.4384,2001,20,"may","14/05/2001",70,"spring",NA,NA,NA,NA
"71",20012271,2.10312,1.8288,25.74,26.48,8.51,8.51,16.41,15.87,2.7432,2001,22,"may","29/05/2001",71,"spring",NA,NA,NA,NA
"72",20012072,2.7432,2.4384,27.02,27.02,0,0,17.61,17.61,2.7432,2001,20,"may","14/05/2001",72,"spring",NA,NA,NA,NA
"73",20011973,0,0,27.27,27.32,8.96,8.96,15.79,15.5,3.2004,2001,19,"may","07/05/2001",73,"spring",NA,NA,NA,NA
"74",20012374,7.9248,7.3152,27.04,27.06,8.01,8.03,17.6,17.34,3.2004,2001,23,"june","04/06/2001",74,"spring",NA,NA,NA,NA
"75",20012475,3.9624,3.6576,26.95,26.98,8.06,8.14,20.95,20.68,3.3528,2001,24,"june","11/06/2001",75,"spring",NA,NA,NA,NA
"76",20012376,1.8288,1.8288,26.92,26.91,8.19,8.32,18.81,18.71,3.048,2001,23,"june","05/06/2001",76,"spring",NA,NA,NA,NA
"77",20012077,1.524,1.8288,0,0,0,0,0,0,0,2001,20,"may","14/05/2001",77,"spring",NA,NA,NA,NA
