"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",1988201,4.572,3.9624,0,0,0,8.8,12.5,12.5,2.4384,1988,20,"may","09/05/1988",1,"spring",NA,NA,NA,NA
"2",1988212,2.4384,3.3528,26,26,0,8.7,16,16,2.286,1988,21,"may","17/05/1988",2,"spring",NA,NA,NA,NA
"3",1988273,7.62,6.4008,25.5,25,0,7.4,22,21,1.524,1988,27,"june","28/06/1988",3,"spring",NA,NA,NA,NA
"4",1988254,8.2296,7.3152,26.5,26,0,7.7,18,18,2.5908,1988,25,"june","13/06/1988",4,"spring",NA,NA,NA,NA
"5",1988195,5.1816,4.8768,27,27,0,9.1,11,10.5,1.8288,1988,19,"may","03/05/1988",5,"spring",NA,NA,NA,NA
"6",1988246,7.62,5.4864,26,26,0,7.9,17.5,17,1.8288,1988,24,"june","10/06/1988",6,"spring",NA,NA,NA,NA
"7",1988227,3.048,2.7432,26,25.5,0,0,17,16.5,3.048,1988,22,"may","27/05/1988",7,"spring",NA,NA,NA,NA
"8",1988218,3.9624,2.1336,26,26,0,8.7,15,15,2.7432,1988,21,"may","17/05/1988",8,"spring",NA,NA,NA,NA
"9",1988199,5.4864,4.2672,27,27,0,9,11,11,1.9812,1988,19,"may","03/05/1988",9,"spring",NA,NA,NA,NA
"10",19882810,3.048,3.048,26,26,0,8.4,22,21,1.3716,1988,28,"july","05/07/1988",10,"summer",NA,NA,NA,NA
"11",19882911,3.048,4.572,26,26,0,7.1,24,24,1.3716,1988,29,"july","12/07/1988",11,"summer",NA,NA,NA,NA
"12",19882012,4.572,7.62,0,0,0,9.3,13.5,13,2.1336,1988,20,"may","09/05/1988",12,"spring",NA,NA,NA,NA
"13",19882113,7.62,3.9624,26,26,0,8.1,15.5,15.5,2.4384,1988,21,"may","17/05/1988",13,"spring",NA,NA,NA,NA
"14",19883214,7.9248,5.1816,27,27,0,7.5,26,26,1.2192,1988,32,"august","03/08/1988",14,"summer",NA,NA,NA,NA
"15",19882415,5.7912,7.9248,26,26,0,7.7,18,17,1.524,1988,24,"june","10/06/1988",15,"spring",NA,NA,NA,NA
"16",19882016,3.6576,3.3528,0,0,0,8.9,14.5,13.5,1.524,1988,20,"may","09/05/1988",16,"spring",NA,NA,NA,NA
"17",19882317,6.7056,6.096,25,25.5,0,8.1,19,18.5,2.1336,1988,23,"may","31/05/1988",17,"spring",NA,NA,NA,NA
"18",19882218,7.0104,7.3152,26,26,0,8,17,16,2.286,1988,22,"may","23/05/1988",18,"spring",NA,NA,NA,NA
"19",19882219,3.048,4.572,25.5,25.5,0,8.1,17,17,2.4384,1988,22,"may","23/05/1988",19,"spring",NA,NA,NA,NA
"20",19882120,10.3632,3.9624,26,26.5,0,8.4,15,15,2.4384,1988,21,"may","17/05/1988",20,"spring",NA,NA,NA,NA
"21",19883521,7.9248,5.4864,27.5,27.5,0,6.8,24.5,23.5,1.524,1988,35,"august","22/08/1988",21,"summer",NA,NA,NA,NA
"22",19881922,6.096,3.9624,27,27,0,9.2,11,11,2.1336,1988,19,"may","03/05/1988",22,"spring",NA,NA,NA,NA
"23",19881923,4.2672,6.7056,26.3,25.5,0,9,11.5,11,2.4384,1988,19,"may","03/05/1988",23,"spring",NA,NA,NA,NA
"24",19882324,7.62,6.7056,25.5,25.5,0,8.7,19.5,19,1.9812,1988,23,"may","31/05/1988",24,"spring",NA,NA,NA,NA
