"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"27",20031927,3.6576,2.7432,26.5,26.72,9.07,9.35,13.94,13.38,4.2672,2003,19,"may","05/05/2003",27,"spring",NA,NA,NA,NA
"28",20031928,3.048,6.096,26.37,26.66,9,9.48,14.18,13.36,3.3528,2003,19,"may","05/05/2003",28,"spring",NA,NA,NA,NA
"29",20033029,7.0104,7.0104,27.65,27.74,0,0,23.95,23.84,2.5908,2003,30,"july","22/07/2003",29,"summer",NA,NA,NA,NA
"30",20032430,10.668,8.5344,26.64,27.16,10.08,8.97,17.45,16.86,3.3528,2003,24,"june","10/06/2003",30,"spring",NA,NA,NA,NA
"31",20032331,8.5344,0,26.6,27.04,4.13,4.06,16.32,15.88,2.4384,2003,23,"june","03/06/2003",31,"spring",NA,NA,NA,NA
"32",20031932,3.3528,2.7432,26.73,26.82,8.52,9.14,13.36,13.2,4.8768,2003,19,"may","05/05/2003",32,"spring",NA,NA,NA,NA
"33",20032033,2.4384,2.1336,26,26.12,7.02,7.61,15.94,15.23,3.048,2003,20,"may","12/05/2003",33,"spring",NA,NA,NA,NA
"34",20031934,2.1336,1.8288,26.1,26.09,8.86,9.08,13.87,14.03,5.7912,2003,19,"may","07/05/2003",34,"spring",NA,NA,NA,NA
"35",20032035,3.048,3.3528,26.16,26.17,7.34,7.52,15.04,15.03,3.6576,2003,20,"may","12/05/2003",35,"spring",NA,NA,NA,NA
"36",20032236,3.048,3.9624,26.24,26.25,4.96,5.04,13.95,13.87,3.5052,2003,22,"may","27/05/2003",36,"spring",NA,NA,NA,NA
"37",20031937,2.4384,3.6576,26.7,26.61,8.72,9.2,13.98,14.21,2.7432,2003,19,"may","05/05/2003",37,"spring",NA,NA,NA,NA
"38",20031938,10.0584,6.096,26.43,27.03,8.02,9.3,13.98,13.01,4.572,2003,19,"may","05/05/2003",38,"spring",NA,NA,NA,NA
"39",20032039,7.62,11.5824,26.85,26.89,7.67,7.78,14.11,13.95,2.8956,2003,20,"may","14/05/2003",39,"spring",NA,NA,NA,NA
"40",20031940,8.8392,8.5344,26.66,26.82,8.22,9.02,13.26,12.92,4.572,2003,19,"may","05/05/2003",40,"spring",NA,NA,NA,NA
"41",20032141,3.9624,3.048,26.86,26.83,5.28,5.44,15.67,15.41,3.048,2003,21,"may","19/05/2003",41,"spring",NA,NA,NA,NA
"42",20032042,2.1336,1.524,25.94,26,6.78,8.07,15.68,15.53,2.286,2003,20,"may","12/05/2003",42,"spring",NA,NA,NA,NA
"43",20032143,6.096,0,26.67,26.76,6.52,6.06,16.21,14.94,5.1816,2003,21,"may","20/05/2003",43,"spring",NA,NA,NA,NA
"44",20032544,6.096,6.096,25.87,25.88,7.98,7.86,18.79,18.73,3.6576,2003,25,"june","16/06/2003",44,"spring",NA,NA,NA,NA
"45",20032045,6.4008,4.572,26.08,26.31,7.24,7.46,14.88,14.48,3.5052,2003,20,"may","12/05/2003",45,"spring",NA,NA,NA,NA
"46",20032246,4.8768,3.6576,26.34,26.39,4.76,4.83,14.34,13.9,2.8956,2003,22,"may","27/05/2003",46,"spring",NA,NA,NA,NA
"47",20032147,1.88976,0,26.74,26.74,5.06,5.09,15.75,15.67,2.4384,2003,21,"may","19/05/2003",47,"spring",NA,NA,NA,NA
"48",20032148,5.4864,6.4008,26.86,26.92,5.3,5.33,14.8,14.4,2.8956,2003,21,"may","19/05/2003",48,"spring",NA,NA,NA,NA
"49",20032049,6.096,5.7912,26.58,26.57,7.05,7.26,14.13,14.12,2.7432,2003,20,"may","14/05/2003",49,"spring",NA,NA,NA,NA
"50",20031950,5.1816,1.524,26.38,26.56,7.76,8.71,13.38,13.24,4.572,2003,19,"may","05/05/2003",50,"spring",NA,NA,NA,NA
"51",20031951,1.8288,2.1336,26.13,26.23,8.93,8.86,13.8,13.6,2.5908,2003,19,"may","07/05/2003",51,"spring",NA,NA,NA,NA
"52",20032352,4.8768,2.7432,26.05,26.2,4.17,4.21,16.22,15.85,2.4384,2003,23,"june","02/06/2003",52,"spring",NA,NA,NA,NA
"53",20032253,6.7056,6.7056,26.24,26.25,4.75,4.72,14.19,13.95,2.4384,2003,22,"may","27/05/2003",53,"spring",NA,NA,NA,NA
"54",20032354,6.7056,6.7056,26.47,26.44,4.2,4.14,16.11,15.71,2.1336,2003,23,"june","02/06/2003",54,"spring",NA,NA,NA,NA
"55",20031955,6.4008,6.7056,26.39,26.63,9.25,8.9,13.54,13.21,5.9436,2003,19,"may","07/05/2003",55,"spring",NA,NA,NA,NA
"56",20032256,6.7056,7.0104,26.49,26.51,6.25,6.31,13.74,13.73,2.4384,2003,22,"may","27/05/2003",56,"spring",NA,NA,NA,NA
"57",20032257,9.4488,5.7912,26.51,26.52,5.25,5.67,13.77,13.75,3.048,2003,22,"may","27/05/2003",57,"spring",NA,NA,NA,NA
"58",20032258,3.6576,5.4864,26.24,26.5,5.21,5.35,13.42,13.49,2.5908,2003,22,"may","27/05/2003",58,"spring",NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,59,NA,NA,NA,NA,NA
"60",20032060,3.048,3.048,24.59,25.13,7.46,8.46,15.48,14.94,3.2004,2003,20,"may","12/05/2003",60,"spring",NA,NA,NA,NA
"61",20032661,2.1336,0,24.74,25.7,6.16,6,20.57,19.57,2.1336,2003,26,"june","24/06/2003",61,"spring",NA,NA,NA,NA
"62",20032062,5.7912,3.6576,25.34,25.79,9.17,9.24,14.72,14.27,3.5052,2003,20,"may","12/05/2003",62,"spring",NA,NA,NA,NA
"63",20031963,4.8768,4.572,25.59,26.54,9.03,9.06,14.23,13.51,5.7912,2003,19,"may","07/05/2003",63,"spring",NA,NA,NA,NA
"64",20033864,5.7912,6.4008,27.68,27.7,8.41,7.38,21.69,21.54,3.048,2003,38,"september","15/09/2003",64,"fall",NA,NA,NA,NA
"65",20032765,6.7056,7.0104,26.05,26.44,7.7,6.47,23.28,26.46,3.3528,2003,27,"june","30/06/2003",65,"summer",NA,NA,NA,NA
"66",20032266,7.3152,7.3152,26.13,26.21,9.05,9,13.91,13.89,1.9812,2003,22,"may","27/05/2003",66,"spring",NA,NA,NA,NA
"67",20032567,8.5344,7.9248,25.9,26.27,7.25,7.22,19.66,19.12,3.2004,2003,25,"june","16/06/2003",67,"spring",NA,NA,NA,NA
"68",20032468,1.8288,1.2192,25.77,26.32,7.76,7.95,17.74,17.03,2.7432,2003,24,"june","09/06/2003",68,"spring",NA,NA,NA,NA
"69",20032669,1.2192,1.524,22.32,22.64,6.88,6.92,20.18,21.89,1.8288,2003,26,"june","24/06/2003",69,"spring",NA,NA,NA,NA
"70",20031970,3.3528,2.1336,24.27,25.37,9.12,8.72,14.85,14.23,4.2672,2003,19,"may","07/05/2003",70,"spring",NA,NA,NA,NA
"71",20032671,2.4384,2.4384,24.34,25.3,9.1,9.11,20.74,19.64,2.8956,2003,26,"june","24/06/2003",71,"spring",NA,NA,NA,NA
"72",20033872,2.5908,2.1336,27.77,27.77,6.93,6.66,21.56,21.53,2.1336,2003,38,"september","15/09/2003",72,"fall",NA,NA,NA,NA
"73",20032173,6.7056,7.0104,25.67,26.78,8.94,7.73,16.15,14.53,3.9624,2003,21,"may","20/05/2003",73,"spring",NA,NA,NA,NA
"74",20032874,7.62,7.3152,26.6,26.64,6.61,5.73,26.06,23.82,2.4384,2003,28,"july","09/07/2003",74,"summer",NA,NA,NA,NA
"75",20032075,5.4864,7.9248,26.2,26.48,8.64,8.48,13.91,13.93,3.2004,2003,20,"may","14/05/2003",75,"spring",NA,NA,NA,NA
"76",20032876,1.8288,1.8288,26.36,26.38,5.82,5.67,26.33,26.32,2.286,2003,28,"july","09/07/2003",76,"summer",NA,NA,NA,NA
"77",20032777,1.8288,1.524,25.88,26,7.89,7.89,22.85,22.73,0,2003,27,"july","01/07/2003",77,"summer",NA,NA,NA,NA
