"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",2009241,1.524,2.4384,27.89,27.89,7.78,7.77,17.75,17.75,1.524,2009,24,"june","08/06/2009",1,"spring",NA,NA,NA,NA
"2",2009312,5.0292,12.10056,27.52,27.65,8.46,8.24,24.34,23.6,2.1336,2009,31,"july","29/07/2009",2,"summer",NA,NA,NA,NA
"3",2009213,10.02792,2.7432,27.46,27.6,6.88,7.4,15.5,14.87,4.572,2009,21,"may","19/05/2009",3,"spring",NA,NA,NA,NA
"4",2009214,2.22504,7.71144,27.46,27.5,7.05,7.46,15.37,15.23,2.8956,2009,21,"may","19/05/2009",4,"spring",NA,NA,NA,NA
"5",2009215,3.90144,5.27304,27.46,27.47,7.25,7.44,15.18,15.16,4.2672,2009,21,"may","19/05/2009",5,"spring",NA,NA,NA,NA
"6",2009266,8.77824,7.58952,27.51,27.79,5.49,5.69,19.5,18.87,2.1336,2009,26,"june","25/06/2009",6,"spring",NA,NA,NA,NA
"7",2009197,3.77952,0,27.52,27.47,8.28,8.68,13.66,13.05,0,2009,19,"may","06/05/2009",7,"spring",NA,NA,NA,NA
"8",2009288,4.20624,0,27.65,27.67,6.59,6.68,22.67,22.52,2.4384,2009,28,"july","06/07/2009",8,"summer",NA,NA,NA,NA
"9",2009279,2.95656,6.096,27.44,27.47,6.59,6.76,22.55,22.48,2.4384,2009,27,"june","30/06/2009",9,"spring",NA,NA,NA,NA
"10",20092310,4.20624,2.86512,27.6,27.59,5.73,5.88,17.49,17.01,1.8288,2009,23,"june","01/06/2009",10,"spring",NA,NA,NA,NA
"11",20091911,2.68224,2.5908,27.15,27.29,8.47,8.67,13.84,13.8,0,2009,19,"may","06/05/2009",11,"spring",NA,NA,NA,NA
"12",20092112,2.40792,2.95656,27.2,27.23,6.96,7.09,15.53,15.47,0,2009,21,"may","19/05/2009",12,"spring",NA,NA,NA,NA
"13",20091913,7.89432,0,27.44,27.45,8.46,8.63,13.44,13.36,3.9624,2009,19,"may","06/05/2009",13,"spring",NA,NA,NA,NA
"14",20092014,12.4968,9.96696,27.44,27.53,8.05,8.67,14.92,14.69,3.9624,2009,20,"may","13/05/2009",14,"spring",NA,NA,NA,NA
"15",20092315,6.79704,8.10768,27.75,27.78,5.54,5.92,17.7,16.85,2.7432,2009,23,"june","01/06/2009",15,"spring",NA,NA,NA,NA
"16",20092416,2.8956,3.56616,26.39,26.39,7.44,7.19,18.63,18.64,1.2192,2009,24,"june","12/06/2009",16,"spring",NA,NA,NA,NA
"17",20092017,3.3528,6.4008,27.26,27.2,8.62,8.71,16.32,15.56,3.6576,2009,20,"may","13/05/2009",17,"spring",NA,NA,NA,NA
