"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"38",19972038,9.7536,5.7912,26.9,27.2,8.84,8.67,13.9,13,3.9624,1997,20,"may","13/05/1997",38,"spring",NA,NA,NA,NA
"39",19972039,9.4488,8.8392,27.3,27.6,8.73,8.82,13.7,13,3.3528,1997,20,"may","13/05/1997",39,"spring",NA,NA,NA,NA
"40",19971940,9.144,8.8392,27.2,27.3,8.22,9.44,12.2,12,3.6576,1997,19,"may","08/05/1997",40,"spring",NA,NA,NA,NA
"41",19971941,5.1816,3.9624,26.8,26.8,9.6,9.7,11.9,11.9,3.3528,1997,19,"may","08/05/1997",41,"spring",NA,NA,NA,NA
"42",19972242,2.1336,1.2192,26,27.2,8.8,8.9,15.9,15.9,2.7432,1997,22,"may","27/05/1997",42,"spring",NA,NA,NA,NA
"43",19972443,6.096,5.7912,26.8,27.3,8.5,7,17.6,16.9,2.7432,1997,24,"june","10/06/1997",43,"spring",NA,NA,NA,NA
"44",19972244,5.7912,5.7912,26.9,27,8.65,8.59,15.6,15.5,2.1336,1997,22,"may","27/05/1997",44,"spring",NA,NA,NA,NA
"45",19972045,6.4008,6.096,26.3,26.8,8.87,8.42,14,13.5,3.048,1997,20,"may","13/05/1997",45,"spring",NA,NA,NA,NA
"46",19972046,3.9624,6.4008,26.5,27.1,8.7,8.6,14.2,13.4,3.048,1997,20,"may","13/05/1997",46,"spring",NA,NA,NA,NA
"47",19971947,2.7432,5.1816,26.9,26.9,9.4,9.6,12.5,12.4,3.048,1997,19,"may","08/05/1997",47,"spring",NA,NA,NA,NA
"48",19972048,4.572,9.7536,26.2,26.3,8.7,8.8,14.5,13.3,3.3528,1997,20,"may","13/05/1997",48,"spring",NA,NA,NA,NA
"49",19972049,5.7912,5.7912,26.9,27.4,8.79,8.8,14.3,13.3,3.048,1997,20,"may","13/05/1997",49,"spring",NA,NA,NA,NA
"50",19971950,5.7912,1.8288,26.8,27,9.4,9.4,12.3,12.2,3.048,1997,19,"may","08/05/1997",50,"spring",NA,NA,NA,NA
"51",19972351,2.52984,2.25552,26.7,26.7,10.33,10.52,17,17.1,2.4384,1997,23,"june","05/06/1997",51,"spring",NA,NA,NA,NA
"52",19972152,5.4864,3.3528,26.8,26.8,8.9,8.8,15.1,14.3,2.1336,1997,21,"may","19/05/1997",52,"spring",NA,NA,NA,NA
"53",19972653,6.4008,6.7056,27.4,26.5,7.3,6.96,22.2,21.9,1.9812,1997,26,"june","23/06/1997",53,"spring",NA,NA,NA,NA
"54",19972354,6.7056,6.7056,27.1,27.4,10.13,9.84,16.7,15.8,2.4384,1997,23,"june","05/06/1997",54,"spring",NA,NA,NA,NA
"55",19972955,6.7056,6.4008,28.2,28.3,6.2,5.03,25.6,25.1,2.5908,1997,29,"july","15/07/1997",55,"summer",NA,NA,NA,NA
"56",19972656,6.096,7.0104,27.5,26.7,7.4,6.3,22.7,22.1,2.1336,1997,26,"june","24/06/1997",56,"spring",NA,NA,NA,NA
"57",19972657,4.2672,7.0104,27.5,27.5,6.69,6.82,22.4,22.3,2.286,1997,26,"june","24/06/1997",57,"spring",NA,NA,NA,NA
"58",19971958,4.8768,0,26.8,27,9.32,9.56,12.5,12.3,2.8956,1997,19,"may","09/05/1997",58,"spring",NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,NA,NA,NA,59,NA,NA,NA,NA,NA
"60",19972260,2.4384,2.4384,25.9,26.8,9.1,9.2,16.9,16.7,1.524,1997,22,"may","27/05/1997",60,"spring",NA,NA,NA,NA
"61",19972461,3.3528,4.572,25.1,25,8.31,8,18.9,17.5,1.9812,1997,24,"june","10/06/1997",61,"spring",NA,NA,NA,NA
"62",19972162,5.1816,2.4384,26.5,27.1,8.65,8.52,15,14.4,1.9812,1997,21,"may","19/05/1997",62,"spring",NA,NA,NA,NA
"63",19972363,4.8768,6.4008,26.5,26.8,10.08,9.82,16.5,15.8,1.9812,1997,23,"june","05/06/1997",63,"spring",NA,NA,NA,NA
"64",19971964,6.096,7.0104,27,27,8.8,8.9,12.7,12.7,2.7432,1997,19,"may","06/05/1997",64,"spring",NA,NA,NA,NA
"65",19972265,7.0104,0,26.9,26.6,9.02,8.56,16.1,15.6,3.5052,1997,22,"may","27/05/1997",65,"spring",NA,NA,NA,NA
"66",19972066,7.0104,6.7056,26.9,27,9,8.7,13.6,13.3,3.048,1997,20,"may","13/05/1997",66,"spring",NA,NA,NA,NA
"67",19972167,8.2296,7.3152,26.7,27.1,8.7,8.4,14.6,14.3,1.9812,1997,21,"may","19/05/1997",67,"spring",NA,NA,NA,NA
"68",19972068,5.4864,6.096,26.9,26.9,8.7,8.7,13.9,13.5,3.6576,1997,20,"may","14/05/1997",68,"spring",NA,NA,NA,NA
"69",19971969,2.7432,2.7432,26.2,26.6,8.9,8.9,12.6,12.6,2.7432,1997,19,"may","06/05/1997",69,"spring",NA,NA,NA,NA
"70",19972270,1.2192,3.048,26.1,25.4,9.07,8.79,16.3,15.7,2.1336,1997,22,"may","27/05/1997",70,"spring",NA,NA,NA,NA
"71",19972271,2.56032,3.3528,25.9,26,9.02,9.23,16,16,3.3528,1997,22,"may","27/05/1997",71,"spring",NA,NA,NA,NA
"72",19972972,3.9624,5.4864,28.3,28.1,7.22,6.68,28.3,25.5,2.1336,1997,29,"july","15/07/1997",72,"summer",NA,NA,NA,NA
"73",19972173,7.0104,7.3152,27.3,27.2,8.82,8.4,15.4,14.3,2.5908,1997,21,"may","19/05/1997",73,"spring",NA,NA,NA,NA
"74",19972574,7.62,7.62,27.4,27.5,7.6,4.9,20.1,19.4,3.81,1997,25,"june","18/06/1997",74,"spring",NA,NA,NA,NA
"75",19973075,4.8768,0,28.5,28.4,6.98,6.44,25,24.4,2.7432,1997,30,"july","22/07/1997",75,"summer",NA,NA,NA,NA
"76",19972176,4.572,4.2672,26.9,26.9,8.7,8.8,14.4,14.3,2.4384,1997,21,"may","19/05/1997",76,"spring",NA,NA,NA,NA
"77",19972177,2.19456,1.8288,27,26.9,9.5,9.5,14.5,14.5,2.286,1997,21,"may","19/05/1997",77,"spring",NA,NA,NA,NA
