"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",2000281,2.4384,4.8768,28.5,28.51,6.75,6.66,22.96,22.92,2.7432,2000,28,"july","05/07/2000",1,"summer",NA,NA,NA,NA
"2",2000192,4.572,2.4384,28.03,28.03,10.03,9.91,11.39,11.74,3.9624,2000,19,"may","03/05/2000",2,"spring",NA,NA,NA,NA
"3",2000203,9.7536,10.3632,27.94,27.94,8.98,9.55,14.39,14.35,3.3528,2000,20,"may","08/05/2000",3,"spring",NA,NA,NA,NA
"4",2000194,6.7056,4.2672,28,28,9.96,10.03,11.31,11.28,2.4384,2000,19,"may","03/05/2000",4,"spring",NA,NA,NA,NA
"5",2000225,3.048,6.096,29.1,29.1,7.99,8.03,15,15,2.4384,2000,22,"may","23/05/2000",5,"spring",NA,NA,NA,NA
"6",2000216,6.7056,5.4864,29.6,29.7,8.63,8.67,15.7,15.5,3.81,2000,21,"may","16/05/2000",6,"spring",NA,NA,NA,NA
"7",2000237,2.19456,3.3528,29.3,29.2,8.09,8.19,16.4,16.4,3.048,2000,23,"may","31/05/2000",7,"spring",NA,NA,NA,NA
"8",2000208,4.2672,0,27.93,27.91,7.92,8.42,15.21,15.04,2.7432,2000,20,"may","08/05/2000",8,"spring",NA,NA,NA,NA
"9",2000229,3.048,6.7056,29,29.1,8.14,8.19,15.2,15.1,3.3528,2000,22,"may","23/05/2000",9,"spring",NA,NA,NA,NA
"10",20002710,5.1816,3.9624,28.11,28.09,9.38,9.26,23.4,22.38,2.7432,2000,27,"june","26/06/2000",10,"spring",NA,NA,NA,NA
"11",20002011,3.048,5.7912,27.85,27.85,9.22,9.36,15.4,15.34,3.81,2000,20,"may","08/05/2000",11,"spring",NA,NA,NA,NA
"12",20002312,3.6576,3.6576,29.1,29.1,8.33,8.28,16.7,16.6,3.048,2000,23,"may","31/05/2000",12,"spring",NA,NA,NA,NA
"13",20002713,6.7056,6.096,28.24,28.22,9.2,9.38,22.99,22.53,2.1336,2000,27,"june","26/06/2000",13,"spring",NA,NA,NA,NA
"14",20002014,13.4112,7.3152,27.84,27.9,9.44,10.57,15.41,14.5,3.6576,2000,20,"may","08/05/2000",14,"spring",NA,NA,NA,NA
"15",20002115,7.0104,9.7536,29.8,29.3,8.45,8.57,16.2,15.7,3.3528,2000,21,"may","16/05/2000",15,"spring",NA,NA,NA,NA
"16",20001916,3.048,3.048,27.13,27.59,9.37,9.39,13.2,12.58,2.4384,2000,19,"may","02/05/2000",16,"spring",NA,NA,NA,NA
"17",20002817,3.048,3.6576,28.29,28.29,7.13,7.43,24.21,23.87,2.8956,2000,28,"july","05/07/2000",17,"summer",NA,NA,NA,NA
"18",20002018,7.3152,7.9248,27.77,27.84,10,12.99,15.51,14,3.3528,2000,20,"may","08/05/2000",18,"spring",NA,NA,NA,NA
"19",20001919,4.572,3.048,27.94,27.93,9.85,10.25,12.03,11.45,4.4196,2000,19,"may","03/05/2000",19,"spring",NA,NA,NA,NA
"20",20001920,7.3152,9.144,27.94,27.94,9.54,9.76,11.65,11.48,4.4196,2000,19,"may","03/05/2000",20,"spring",NA,NA,NA,NA
"21",20002021,4.8768,4.8768,27.58,27.62,8.9,10.54,15,14.93,3.3528,2000,20,"may","08/05/2000",21,"spring",NA,NA,NA,NA
"22",20002722,6.096,5.7912,28.21,28.21,8.79,8.64,23.18,22.41,2.7432,2000,27,"june","26/06/2000",22,"spring",NA,NA,NA,NA
"23",20001923,7.3152,6.4008,28.01,28,9.26,9.61,12.43,11.52,0,2000,19,"may","03/05/2000",23,"spring",NA,NA,NA,NA
"24",20002524,7.0104,4.8768,28,28.01,7.58,7.56,18.92,18.9,3.5052,2000,25,"june","13/06/2000",24,"spring",NA,NA,NA,NA
"25",20001925,1.524,2.7432,27.1,27.3,9.42,9.45,13.25,12.7,1.8288,2000,19,"may","02/05/2000",25,"spring",NA,NA,NA,NA
"26",20002426,4.2672,2.4384,27.28,27.47,8.47,8.2,19.9,18.8,3.2004,2000,24,"june","09/06/2000",26,"spring",NA,NA,NA,NA
"27",20004027,3.9624,3.9624,28.72,28.72,7.53,7.49,18.05,17.94,1.8288,2000,40,"september","28/09/2000",27,"fall",NA,NA,NA,NA
"28",20002128,3.048,6.4008,28.9,29.3,8.17,8.31,17.1,16.3,2.4384,2000,21,"may","17/05/2000",28,"spring",NA,NA,NA,NA
"29",20001929,6.096,6.7056,27.79,27.87,9.94,10.82,12.15,11.45,3.3528,2000,19,"may","03/05/2000",29,"spring",NA,NA,NA,NA
"30",20002030,9.144,9.4488,27.64,27.83,9.45,9.61,15.31,14.52,3.048,2000,20,"may","08/05/2000",30,"spring",NA,NA,NA,NA
"31",20002531,9.144,9.4488,27.94,27.94,7.86,8.13,18.8,18.86,3.3528,2000,25,"june","13/06/2000",31,"spring",NA,NA,NA,NA
"32",20002032,4.572,5.7912,27.68,27.85,10.1,11.13,15.09,14.87,3.9624,2000,20,"may","08/05/2000",32,"spring",NA,NA,NA,NA
"33",20003633,2.4384,2.1336,28.31,28.3,7.35,7.49,23.79,23.17,2.286,2000,36,"august","30/08/2000",33,"summer",NA,NA,NA,NA
"34",20002134,2.4384,3.6576,28.8,28.9,8.33,8.46,17.6,17.5,2.8956,2000,21,"may","17/05/2000",34,"spring",NA,NA,NA,NA
