"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",1998221,5.1816,3.048,27.6,27.7,8.49,8.64,17.2,16.8,3.048,1998,22,"may","28/05/1998",1,"spring",NA,NA,NA,NA
"2",1998302,3.6576,4.2672,27.4,28.1,9,8.47,24.5,23.1,3.2004,1998,30,"july","20/07/1998",2,"summer",NA,NA,NA,NA
"3",1998243,10.668,7.3152,27.5,27.7,8.53,8.42,18,17.3,3.9624,1998,24,"june","09/06/1998",3,"spring",NA,NA,NA,NA
"4",1998254,10.668,4.572,26.8,27.3,7.86,7.34,19.5,18.8,2.7432,1998,25,"june","17/06/1998",4,"spring",NA,NA,NA,NA
"5",1998195,3.048,3.6576,29.7,29.8,7.7,8.1,14.1,14.1,3.9624,1998,19,"may","05/05/1998",5,"spring",NA,NA,NA,NA
"6",1998256,6.7056,4.572,26.7,26.9,7.8,7.5,19.8,19.2,2.4384,1998,25,"june","17/06/1998",6,"spring",NA,NA,NA,NA
"7",1998217,2.56032,3.9624,27.3,27.3,7.95,8.85,15.4,15.5,3.3528,1998,21,"may","18/05/1998",7,"spring",NA,NA,NA,NA
"8",1998248,5.7912,2.1336,27.5,27.4,8.76,8.9,18.4,18.2,3.3528,1998,24,"june","09/06/1998",8,"spring",NA,NA,NA,NA
"9",1998209,2.7432,0.6096,0,0,0,0,0,0,3.5052,1998,20,"may","14/05/1998",9,"spring",NA,NA,NA,NA
"10",19982010,5.1816,6.7056,0,0,0,0,0,0,3.6576,1998,20,"may","14/05/1998",10,"spring",NA,NA,NA,NA
"11",19982211,3.6576,5.1816,27.3,27.3,8.58,8.63,17.7,17.6,3.3528,1998,22,"may","28/05/1998",11,"spring",NA,NA,NA,NA
"12",19981912,4.8768,3.6576,29.4,29.5,7.16,7.57,14.24,14.24,5.4864,1998,19,"may","05/05/1998",12,"spring",NA,NA,NA,NA
"13",19981913,7.3152,6.7056,29.3,29.2,9.1,9.3,14.5,13.9,5.1816,1998,19,"may","05/05/1998",13,"spring",NA,NA,NA,NA
"14",19982114,13.1064,7.0104,27.2,27.6,8.68,8.5,15.5,14.6,3.5052,1998,21,"may","18/05/1998",14,"spring",NA,NA,NA,NA
"15",19981915,6.7056,7.62,29.6,29.9,9.7,9.8,14.5,13.9,5.4864,1998,19,"may","05/05/1998",15,"spring",NA,NA,NA,NA
"16",19982016,3.048,3.9624,26.2,26.9,9.5,9.3,16.7,14.7,2.4384,1998,20,"may","15/05/1998",16,"spring",NA,NA,NA,NA
