"","id","StartDepth","EndDepth","SurfaceSalinity","BottomSalinity","SurfaceDO","BottomDO","SurfaceTemp","BottomTemp","Secchi","Year","Week","Month","Date","Station","Season","StartLat","EndLat","StartLong","EndLong"
"1",1991191,3.048,4.8768,27.6,27.8,8.2,8.2,13.3,13.3,2.4384,1991,19,"may","06/05/1991",1,"spring",NA,NA,NA,NA
"2",1991192,5.7912,5.7912,28,28,8.4,8.4,13.1,13,2.7432,1991,19,"may","06/05/1991",2,"spring",NA,NA,NA,NA
"3",1991243,5.1816,6.7056,28.1,28.2,7.2,6.7,21.5,20.7,1.8288,1991,24,"june","10/06/1991",3,"spring",NA,NA,NA,NA
"4",1991224,5.4864,3.048,27.7,27.7,8.2,8.3,21.4,21.1,2.286,1991,22,"may","28/05/1991",4,"spring",NA,NA,NA,NA
"5",1991225,4.8768,3.9624,27.8,27.8,7.7,7.4,20.5,19.9,2.4384,1991,22,"may","28/05/1991",5,"spring",NA,NA,NA,NA
"6",1991216,6.4008,7.3152,27.7,27.8,7.5,7.5,17.5,17.4,2.4384,1991,21,"may","20/05/1991",6,"spring",NA,NA,NA,NA
"7",1991197,3.3528,4.2672,27.7,27.7,8.2,8.2,13.6,13.6,2.5908,1991,19,"may","06/05/1991",7,"spring",NA,NA,NA,NA
"8",1991198,0.9144,1.524,27.7,27.7,8.2,8.2,14.2,14.2,0.3048,1991,19,"may","06/05/1991",8,"spring",NA,NA,NA,NA
"9",1991209,5.7912,6.096,27.4,27.5,8.4,8,16.7,15.5,2.1336,1991,20,"may","13/05/1991",9,"spring",NA,NA,NA,NA
"10",19912810,3.9624,3.3528,28.7,28.9,7.3,6,23.2,22.6,0.9144,1991,28,"july","09/07/1991",10,"summer",NA,NA,NA,NA
"11",19912211,3.9624,3.3528,27.8,27.9,7.7,7.7,20.1,20.1,2.4384,1991,22,"may","28/05/1991",11,"spring",NA,NA,NA,NA
"12",19912412,4.572,3.3528,28.2,28.3,6.9,6.9,22.3,21,1.8288,1991,24,"june","10/06/1991",12,"spring",NA,NA,NA,NA
"13",19911913,4.2672,10.0584,27.7,27.8,8.3,8.3,13.7,13.6,3.048,1991,19,"may","06/05/1991",13,"spring",NA,NA,NA,NA
"14",19912914,7.62,6.096,29,29.1,6.8,6.8,23.9,23.7,1.3716,1991,29,"july","16/07/1991",14,"summer",NA,NA,NA,NA
"15",19912315,6.7056,0.9144,27.8,27.9,7.9,7.2,22.9,21.9,1.8288,1991,23,"june","03/06/1991",15,"spring",NA,NA,NA,NA
"16",19912116,3.048,3.048,27,27,7.5,7.4,18.4,18,1.8288,1991,21,"may","20/05/1991",16,"spring",NA,NA,NA,NA
"17",19912217,6.096,6.4008,27.2,27.7,8.2,7.7,21.4,20,2.4384,1991,22,"may","28/05/1991",17,"spring",NA,NA,NA,NA
"18",19912218,6.7056,6.7056,27.4,27.8,7.9,7,21.4,19.8,2.4384,1991,22,"may","28/05/1991",18,"spring",NA,NA,NA,NA
"19",19912219,5.4864,10.0584,27.6,27.7,7.8,7.3,21,20.2,2.1336,1991,22,"may","28/05/1991",19,"spring",NA,NA,NA,NA
"20",19912620,6.096,8.8392,28.6,28.6,7.5,6.8,21.8,21,1.0668,1991,26,"june","24/06/1991",20,"spring",NA,NA,NA,NA
"21",19912021,7.9248,6.096,27.6,27.5,8.2,8,16.4,15.8,2.5908,1991,20,"may","13/05/1991",21,"spring",NA,NA,NA,NA
"22",19912022,6.4008,6.4008,27.5,27.6,8.2,8.3,17.1,15.7,3.048,1991,20,"may","13/05/1991",22,"spring",NA,NA,NA,NA
"23",19912923,7.3152,6.4008,28.9,28.9,8,5.6,25.8,23.3,1.3716,1991,29,"july","16/07/1991",23,"summer",NA,NA,NA,NA
"24",19911924,8.5344,8.8392,27.8,27.8,8.4,8.2,13.6,13.5,3.048,1991,19,"may","06/05/1991",24,"spring",NA,NA,NA,NA
"25",19913425,3.048,2.4384,28.4,28.4,6,6,24.1,24.1,1.0668,1991,34,"august","20/08/1991",25,"summer",NA,NA,NA,NA
"26",19912626,2.8956,3.3528,28,28,7.4,7.4,21.3,21.2,0.6096,1991,26,"june","24/06/1991",26,"spring",NA,NA,NA,NA
